times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14
74.0,0.7860869565217393,0.3956043956043957,1.0,1.0,0.7127659574468084,0.8196286472148543,0.7000000000000003,0.09999999999999998,0.6666666666666665,0.700787401574803,0.7272727272727274,0.7234042553191492,0.7,0.715686274509804,0.7389380530973452,0.7482758620689657
75.0,0.7843478260869565,0.3956043956043957,1.0,1.0,0.7127659574468084,0.8169761273209545,0.7000000000000003,0.09999999999999998,0.6666666666666665,0.700787401574803,0.7196969696969698,0.7234042553191492,0.7,0.7107843137254902,0.7345132743362832,0.7448275862068968
76.0,0.7808695652173913,0.38461538461538486,1.0,1.0,0.7127659574468084,0.8116710875331563,0.7000000000000003,0.09999999999999998,0.6666666666666665,0.700787401574803,0.7196969696969698,0.7234042553191492,0.7,0.7107843137254902,0.7300884955752207,0.7413793103448274
78.0,0.7756521739130434,0.3681318681318681,1.0,1.0,0.7127659574468084,0.8063660477453581,0.7000000000000003,0.09999999999999998,0.6666666666666665,0.700787401574803,0.7121212121212123,0.7234042553191492,0.7,0.7058823529411767,0.7212389380530971,0.7379310344827584
79.0,0.7686956521739127,0.3571428571428571,1.0,1.0,0.7127659574468084,0.795755968169761,0.7000000000000003,0.09999999999999998,0.6666666666666665,0.700787401574803,0.7121212121212123,0.7234042553191492,0.7,0.7009803921568627,0.7123893805309733,0.7310344827586207
80.0,0.7652173913043474,0.3516483516483516,1.0,1.0,0.7127659574468084,0.795755968169761,0.7000000000000003,0.09999999999999998,0.6296296296296297,0.700787401574803,0.704545454545455,0.7127659574468084,0.6800000000000002,0.6960784313725493,0.707964601769911,0.727586206896552
81.0,0.7582608695652171,0.32967032967032966,1.0,1.0,0.6914893617021275,0.7904509283819628,0.6666666666666669,0.09999999999999998,0.5925925925925926,0.6850393700787402,0.6893939393939393,0.6914893617021275,0.66,0.6862745098039215,0.6946902654867252,0.7241379310344827
83.0,0.7547826086956522,0.3241758241758243,1.0,1.0,0.6914893617021275,0.7851458885941641,0.6666666666666669,0.09999999999999998,0.5925925925925926,0.6850393700787402,0.6893939393939393,0.6914893617021275,0.66,0.6813725490196079,0.6946902654867252,0.7206896551724138
84.0,0.7495652173913039,0.3241758241758243,1.0,1.0,0.6914893617021275,0.777188328912467,0.6666666666666669,0.09999999999999998,0.5925925925925926,0.6850393700787402,0.6893939393939393,0.6914893617021275,0.66,0.6764705882352946,0.6902654867256636,0.7137931034482757
85.0,0.746086956521739,0.3241758241758243,1.0,1.0,0.680851063829787,0.7745358090185676,0.6500000000000001,0.09999999999999998,0.5555555555555556,0.6771653543307085,0.681818181818182,0.680851063829787,0.64,0.6715686274509807,0.6858407079646016,0.7103448275862071
86.0,0.7408695652173914,0.31868131868131866,1.0,1.0,0.6702127659574468,0.769230769230769,0.6333333333333334,0.09999999999999998,0.5555555555555556,0.6771653543307085,0.6742424242424243,0.6702127659574468,0.64,0.6666666666666671,0.6858407079646016,0.7068965517241382
87.0,0.7304347826086954,0.31868131868131866,1.0,1.0,0.6489361702127661,0.7586206896551722,0.6166666666666668,0.09999999999999998,0.5555555555555556,0.6614173228346456,0.6666666666666671,0.6595744680851066,0.64,0.6568627450980392,0.6769911504424775,0.6862068965517242
89.0,0.7269565217391303,0.31868131868131866,1.0,1.0,0.6489361702127661,0.7533156498673741,0.6166666666666668,0.09999999999999998,0.5555555555555556,0.6614173228346456,0.6666666666666671,0.6595744680851066,0.64,0.6568627450980392,0.6681415929203537,0.6793103448275862
90.0,0.7199999999999996,0.31868131868131866,1.0,1.0,0.6276595744680853,0.7480106100795757,0.5833333333333334,0.09999999999999998,0.5185185185185184,0.6456692913385829,0.6515151515151515,0.6382978723404255,0.6200000000000001,0.6470588235294118,0.6504424778761058,0.6689655172413794
91.0,0.7165217391304348,0.31868131868131866,1.0,1.0,0.6170212765957446,0.745358090185676,0.5833333333333334,0.09999999999999998,0.5185185185185184,0.6377952755905515,0.6439393939393943,0.6382978723404255,0.6000000000000001,0.6372549019607844,0.6460176991150439,0.6620689655172414
92.0,0.7113043478260871,0.3131868131868133,1.0,1.0,0.6063829787234044,0.7400530503978777,0.5666666666666669,0.09999999999999998,0.5185185185185184,0.6299212598425195,0.6363636363636364,0.6276595744680853,0.6000000000000001,0.6323529411764707,0.632743362831858,0.6517241379310347
93.0,0.709565217391304,0.3131868131868133,1.0,1.0,0.6063829787234044,0.7374005305039786,0.5666666666666669,0.09999999999999998,0.5185185185185184,0.6299212598425195,0.6287878787878792,0.6276595744680853,0.6000000000000001,0.6274509803921569,0.6283185840707963,0.6482758620689656
94.0,0.7043478260869561,0.3131868131868133,1.0,1.0,0.5957446808510641,0.73209549071618,0.5666666666666669,0.09999999999999998,0.5185185185185184,0.6220472440944882,0.6212121212121215,0.6276595744680853,0.6000000000000001,0.6176470588235295,0.6238938053097344,0.641379310344828
95.0,0.7008695652173909,0.3131868131868133,1.0,1.0,0.5851063829787236,0.73209549071618,0.5500000000000002,0.09999999999999998,0.48148148148148145,0.6062992125984255,0.613636363636364,0.6063829787234044,0.5800000000000001,0.6127450980392161,0.6150442477876102,0.6344827586206899
96.0,0.697391304347826,0.3131868131868133,1.0,1.0,0.5851063829787236,0.7294429708222814,0.5500000000000002,0.09999999999999998,0.48148148148148145,0.6062992125984255,0.613636363636364,0.6063829787234044,0.5800000000000001,0.6078431372549022,0.6150442477876102,0.6310344827586211
97.0,0.6956521739130431,0.3076923076923079,1.0,1.0,0.5851063829787236,0.726790450928382,0.5500000000000002,0.09999999999999998,0.48148148148148145,0.6062992125984255,0.613636363636364,0.6063829787234044,0.5800000000000001,0.6078431372549022,0.6150442477876102,0.6310344827586211
98.0,0.6921739130434781,0.3076923076923079,1.0,1.0,0.5744680851063831,0.726790450928382,0.5333333333333334,0.09999999999999998,0.4444444444444444,0.590551181102362,0.606060606060606,0.5851063829787236,0.5599999999999999,0.6029411764705882,0.6061946902654867,0.624137931034483
99.0,0.6869565217391304,0.30219780219780235,1.0,1.0,0.5638297872340426,0.7214854111405837,0.5166666666666668,0.09999999999999998,0.4444444444444444,0.582677165354331,0.5984848484848486,0.5744680851063831,0.5599999999999999,0.5980392156862748,0.5929203539823006,0.6172413793103448
100.0,0.683478260869565,0.30219780219780235,1.0,1.0,0.5638297872340426,0.7188328912466844,0.5166666666666668,0.09999999999999998,0.4444444444444444,0.582677165354331,0.590909090909091,0.5744680851063831,0.5599999999999999,0.5931372549019611,0.5840707964601767,0.6103448275862068
101.0,0.6817391304347822,0.30219780219780235,1.0,1.0,0.5531914893617023,0.7188328912466844,0.5000000000000002,0.09999999999999998,0.4444444444444444,0.582677165354331,0.5833333333333337,0.5638297872340426,0.5599999999999999,0.5931372549019611,0.5840707964601767,0.6103448275862068
102.0,0.6747826086956521,0.2967032967032968,1.0,1.0,0.5531914893617023,0.7108753315649865,0.5000000000000002,0.09999999999999998,0.40740740740740744,0.5748031496062992,0.560606060606061,0.5531914893617023,0.54,0.5882352941176472,0.5752212389380528,0.6034482758620693
103.0,0.6713043478260868,0.2967032967032968,1.0,1.0,0.5425531914893618,0.7108753315649865,0.4833333333333335,0.09999999999999998,0.40740740740740744,0.5590551181102363,0.5530303030303031,0.5319148936170213,0.54,0.5833333333333337,0.5663716814159289,0.6000000000000001
104.0,0.6678260869565216,0.2912087912087913,1.0,1.0,0.5319148936170213,0.7082228116710876,0.46666666666666673,0.0,0.40740740740740744,0.551181102362205,0.5454545454545456,0.5212765957446808,0.54,0.57843137254902,0.5575221238938051,0.5931034482758619
105.0,0.6643478260869564,0.2857142857142858,1.0,1.0,0.5319148936170213,0.702917771883289,0.46666666666666673,0.0,0.40740740740740744,0.551181102362205,0.5454545454545456,0.5212765957446808,0.54,0.57843137254902,0.5486725663716814,0.5862068965517244
106.0,0.6556521739130434,0.2802197802197803,1.0,1.0,0.5106382978723406,0.6976127320954908,0.46666666666666673,0.0,0.3703703703703704,0.5354330708661419,0.5378787878787881,0.5106382978723406,0.49999999999999994,0.5686274509803922,0.5398230088495575,0.5758620689655175
107.0,0.6539130434782607,0.2802197802197803,1.0,1.0,0.5106382978723406,0.6949602122015912,0.46666666666666673,0.0,0.3703703703703704,0.5354330708661419,0.5378787878787881,0.5106382978723406,0.49999999999999994,0.5686274509803922,0.5398230088495575,0.5758620689655175
110.0,0.6504347826086957,0.27472527472527475,1.0,1.0,0.49999999999999994,0.6923076923076924,0.4500000000000001,0.0,0.33333333333333337,0.5275590551181101,0.5303030303030306,0.49999999999999994,0.4800000000000001,0.5588235294117649,0.5353982300884955,0.5724137931034485
111.0,0.6486956521739131,0.27472527472527475,1.0,1.0,0.48936170212765967,0.6923076923076924,0.4333333333333335,0.0,0.33333333333333337,0.5196850393700786,0.522727272727273,0.48936170212765967,0.4800000000000001,0.5539215686274513,0.5309734513274333,0.5689655172413792
113.0,0.64695652173913,0.27472527472527475,1.0,1.0,0.4787234042553191,0.6923076923076924,0.4333333333333335,0.0,0.33333333333333337,0.5118110236220471,0.522727272727273,0.48936170212765967,0.4800000000000001,0.5490196078431372,0.5309734513274333,0.5655172413793106
115.0,0.6382608695652174,0.26373626373626385,1.0,1.0,0.4680851063829787,0.6843501326259945,0.4333333333333335,0.0,0.33333333333333337,0.5039370078740156,0.5151515151515155,0.48936170212765967,0.46,0.5392156862745101,0.5265486725663716,0.5586206896551722
116.0,0.634782608695652,0.2527472527472528,1.0,1.0,0.4680851063829787,0.679045092838196,0.4333333333333335,0.0,0.33333333333333337,0.5039370078740156,0.5151515151515155,0.48936170212765967,0.46,0.5392156862745101,0.5265486725663716,0.5551724137931036
118.0,0.6330434782608694,0.2527472527472528,1.0,1.0,0.4680851063829787,0.6763925729442968,0.4333333333333335,0.0,0.33333333333333337,0.5039370078740156,0.5075757575757576,0.48936170212765967,0.46,0.5392156862745101,0.5265486725663716,0.5551724137931036
119.0,0.6260869565217391,0.24725274725274726,1.0,1.0,0.4680851063829787,0.6684350132625995,0.4333333333333335,0.0,0.33333333333333337,0.49606299212598426,0.49999999999999994,0.48936170212765967,0.46,0.5343137254901961,0.5221238938053098,0.5448275862068966
120.0,0.6208695652173909,0.24725274725274726,1.0,1.0,0.4680851063829787,0.6631299734748007,0.4333333333333335,0.0,0.33333333333333337,0.48818897637795283,0.49999999999999994,0.48936170212765967,0.4400000000000001,0.5343137254901961,0.5176991150442477,0.5413793103448274
121.0,0.6156521739130432,0.24725274725274726,1.0,1.0,0.4680851063829787,0.6578249336870028,0.4333333333333335,0.0,0.33333333333333337,0.48818897637795283,0.49242424242424243,0.48936170212765967,0.4400000000000001,0.5196078431372549,0.5132743362831856,0.531034482758621
122.0,0.6086956521739126,0.24175824175824176,1.0,1.0,0.4680851063829787,0.6498673740053053,0.4333333333333335,0.0,0.33333333333333337,0.48818897637795283,0.49242424242424243,0.48936170212765967,0.42000000000000004,0.5147058823529412,0.5132743362831856,0.5241379310344828
123.0,0.6034782608695651,0.24175824175824176,1.0,1.0,0.44680851063829796,0.6498673740053053,0.40000000000000013,0.0,0.33333333333333337,0.48818897637795283,0.47727272727272735,0.4680851063829787,0.42000000000000004,0.5147058823529412,0.5088495575221238,0.5241379310344828
124.0,0.6000000000000001,0.24175824175824176,1.0,1.0,0.44680851063829796,0.6472148541114059,0.40000000000000013,0.0,0.2962962962962962,0.48031496062992135,0.47727272727272735,0.4574468085106383,0.39999999999999997,0.5147058823529412,0.5044247787610618,0.5206896551724138
126.0,0.5982608695652171,0.2362637362637363,1.0,1.0,0.44680851063829796,0.6472148541114059,0.40000000000000013,0.0,0.2962962962962962,0.47244094488188965,0.47727272727272735,0.44680851063829796,0.39999999999999997,0.5147058823529412,0.49999999999999994,0.5206896551724138
127.0,0.5965217391304344,0.2362637362637363,1.0,1.0,0.4361702127659575,0.6472148541114059,0.3833333333333334,0.0,0.2962962962962962,0.46456692913385844,0.4696969696969699,0.4361702127659575,0.39999999999999997,0.5098039215686275,0.4955752212389377,0.5172413793103448
129.0,0.5947826086956518,0.2362637362637363,1.0,1.0,0.4361702127659575,0.6445623342175064,0.3833333333333334,0.0,0.2962962962962962,0.46456692913385844,0.4696969696969699,0.4361702127659575,0.39999999999999997,0.5098039215686275,0.4955752212389377,0.5172413793103448
