times,population,R0,R1,R2
419.0,0.7094842833429647,0.28358208955223885,0.483247008935333,0.8111504778635209
421.0,0.7094842833429647,0.28358208955223885,0.483247008935333,0.8111504778635209
422.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
424.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
426.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
427.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
433.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
437.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
440.0,0.7073408262935901,0.2686567164179105,0.4763434802362568,0.8111504778635209
442.0,0.7051509166146628,0.2537313432835822,0.4763434802362568,0.8079569720451606
445.0,0.7051509166146628,0.2537313432835822,0.4763434802362568,0.8079569720451606
446.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
449.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
450.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
451.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
452.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
457.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
458.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
459.0,0.7029264657736074,0.2537313432835822,0.46933842905631157,0.8079569720451606
465.0,0.7006217888366447,0.23880597014925378,0.46933842905631157,0.8045763989403691
466.0,0.7006217888366447,0.23880597014925378,0.46933842905631157,0.8045763989403691
467.0,0.6983095057051709,0.23880597014925378,0.46933842905631157,0.8011815618140385
473.0,0.6959972225736966,0.23880597014925378,0.46222724073727656,0.8011815618140385
475.0,0.6959972225736966,0.23880597014925378,0.46222724073727656,0.8011815618140385
478.0,0.6959972225736966,0.23880597014925378,0.46222724073727656,0.8011815618140385
479.0,0.6936694726654231,0.23880597014925378,0.46222724073727656,0.7977577089857729
480.0,0.6936694726654231,0.23880597014925378,0.46222724073727656,0.7977577089857729
486.0,0.6936694726654231,0.23880597014925378,0.46222724073727656,0.7977577089857729
497.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
506.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
507.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
510.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
511.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
516.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
519.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
521.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
522.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
523.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
524.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
529.0,0.6913259947172296,0.22388059701492544,0.4551160524182415,0.7977577089857729
530.0,0.6888657598605846,0.22388059701492544,0.44789198809414255,0.7977577089857729
532.0,0.6888657598605846,0.22388059701492544,0.44789198809414255,0.7977577089857729
535.0,0.686387825472597,0.22388059701492544,0.44066792377004343,0.7977577089857729
537.0,0.6839009130614649,0.22388059701492544,0.44066792377004343,0.7940643862589863
542.0,0.6814140006503323,0.20788912579957367,0.4333234583738763,0.7940643862589863
544.0,0.6814140006503323,0.20788912579957367,0.4333234583738763,0.7940643862589863
550.0,0.6814140006503323,0.20788912579957367,0.4333234583738763,0.7940643862589863
551.0,0.6814140006503323,0.20788912579957367,0.4333234583738763,0.7940643862589863
552.0,0.6788714110956671,0.20788912579957367,0.4259789929777087,0.7940643862589863
554.0,0.6788714110956671,0.20788912579957367,0.4259789929777087,0.7940643862589863
559.0,0.6763192629336532,0.20788912579957367,0.4259789929777087,0.7902467690173565
562.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
568.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
570.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
573.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
578.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
587.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
589.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
606.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
609.0,0.6737671147716393,0.20788912579957367,0.41863452758154146,0.7902467690173565
612.0,0.6711144883355306,0.20788912579957367,0.41863452758154146,0.7863151930520957
614.0,0.6684618618994218,0.20788912579957367,0.41863452758154146,0.7823836170868355
626.0,0.6684618618994218,0.20788912579957367,0.41863452758154146,0.7823836170868355
631.0,0.6684618618994218,0.20788912579957367,0.41863452758154146,0.7823836170868355
632.0,0.6657880144518242,0.20788912579957367,0.41073576291019165,0.7823836170868355
644.0,0.6631141670042269,0.20788912579957367,0.41073576291019165,0.77841212664477
646.0,0.6604403195566291,0.19056503198294256,0.4028369982388417,0.77841212664477
649.0,0.657766472109031,0.19056503198294256,0.39493823356749186,0.77841212664477
654.0,0.6550926246614339,0.19056503198294256,0.39493823356749186,0.7744406362027052
659.0,0.6550926246614339,0.19056503198294256,0.39493823356749186,0.7744406362027052
662.0,0.6550926246614339,0.19056503198294256,0.39493823356749186,0.7744406362027052
670.0,0.6523967702389591,0.19056503198294256,0.386878269617135,0.7744406362027052
673.0,0.6497009158164838,0.19056503198294256,0.3788183056667779,0.7744406362027052
675.0,0.6497009158164838,0.19056503198294256,0.3788183056667779,0.7744406362027052
704.0,0.6469938286672487,0.19056503198294256,0.37075834171642097,0.7744406362027052
714.0,0.6442867415180134,0.19056503198294256,0.36269837776606395,0.7744406362027052
718.0,0.6415796543687781,0.19056503198294256,0.354638413815707,0.7744406362027052
725.0,0.6415796543687781,0.19056503198294256,0.354638413815707,0.7744406362027052
849.0,0.6388610965112829,0.19056503198294256,0.354638413815707,0.7704070912224827
865.0,0.6361425386537882,0.19056503198294256,0.34657844986535,0.7704070912224827
903.0,0.633423980796293,0.19056503198294256,0.34657844986535,0.7663735462422604
905.0,0.6307054229387984,0.19056503198294256,0.3385184859149931,0.7663735462422604
920.0,0.6279868650813034,0.17324093816631142,0.33045852196463615,0.7663735462422604
936.0,0.6252683072238089,0.17324093816631142,0.33045852196463615,0.762340001262038
953.0,0.6225497493663141,0.17324093816631142,0.33045852196463615,0.7583064562818155
1048.0,0.6198311915088194,0.17324093816631142,0.33045852196463615,0.7542729113015932
1054.0,0.6171126336513245,0.17324093816631142,0.3223985580142791,0.7542729113015932
1065.0,0.6143940757938298,0.17324093816631142,0.3223985580142791,0.750239366321371
1096.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1098.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1102.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1103.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1105.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1106.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1107.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1108.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1109.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1114.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1117.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1121.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1123.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1125.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1126.0,0.6116755179363347,0.17324093816631142,0.3223985580142791,0.7462058213411479
1136.0,0.6087347702539484,0.17324093816631142,0.3223985580142791,0.7417904022799575
1140.0,0.6087347702539484,0.17324093816631142,0.3223985580142791,0.7417904022799575
1150.0,0.6087347702539484,0.17324093816631142,0.3223985580142791,0.7417904022799575
1151.0,0.6087347702539484,0.17324093816631142,0.3223985580142791,0.7417904022799575
1152.0,0.6057212317873445,0.15591684434968028,0.3136850834733526,0.7417904022799575
1157.0,0.6057212317873445,0.15591684434968028,0.3136850834733526,0.7417904022799575
1159.0,0.6026926256284079,0.15591684434968028,0.3136850834733526,0.7372947028722008
1160.0,0.6026926256284079,0.15591684434968028,0.3136850834733526,0.7372947028722008
1161.0,0.6026926256284079,0.15591684434968028,0.3136850834733526,0.7372947028722008
1162.0,0.6026926256284079,0.15591684434968028,0.3136850834733526,0.7372947028722008
1163.0,0.6026926256284079,0.15591684434968028,0.3136850834733526,0.7372947028722008
1165.0,0.5996018942149289,0.15591684434968028,0.3047226525169712,0.7372947028722008
1169.0,0.5996018942149289,0.15591684434968028,0.3047226525169712,0.7372947028722008
1170.0,0.5996018942149289,0.15591684434968028,0.3047226525169712,0.7372947028722008
1174.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1178.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1182.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1187.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1189.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1190.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1191.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1196.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1199.0,0.5964789676825595,0.15591684434968028,0.3047226525169712,0.7326282807021232
1200.0,0.593183503772711,0.15591684434968028,0.3047226525169712,0.7277440921641092
1203.0,0.593183503772711,0.15591684434968028,0.3047226525169712,0.7277440921641092
1207.0,0.593183503772711,0.15591684434968028,0.3047226525169712,0.7277440921641092
1211.0,0.593183503772711,0.15591684434968028,0.3047226525169712,0.7277440921641092
1217.0,0.5898321845423566,0.15591684434968028,0.3047226525169712,0.7227595435876426
1223.0,0.5898321845423566,0.15591684434968028,0.3047226525169712,0.7227595435876426
1224.0,0.5898321845423566,0.15591684434968028,0.3047226525169712,0.7227595435876426
1231.0,0.5898321845423566,0.15591684434968028,0.3047226525169712,0.7227595435876426
1232.0,0.5864227499496258,0.15591684434968028,0.2945652307664055,0.7227595435876426
1233.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1234.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1235.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1244.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1245.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1248.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1251.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1253.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1256.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1257.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1262.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1265.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1266.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1272.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1273.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1274.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1277.0,0.5829732043616866,0.13364300944258306,0.2945652307664055,0.7176335893778008
1279.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1280.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1290.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1295.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1298.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1302.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1308.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1314.0,0.579112454663927,0.13364300944258306,0.2945652307664055,0.7118925206627782
1317.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1319.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1320.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1325.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1329.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1332.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1333.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1336.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1338.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1346.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1347.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1353.0,0.5750341979409417,0.13364300944258306,0.2945652307664055,0.7058595331995342
1359.0,0.5705063696106981,0.11136917453548587,0.2945652307664055,0.6990724223033851
1363.0,0.5705063696106981,0.11136917453548587,0.2945652307664055,0.6990724223033851
1365.0,0.5705063696106981,0.11136917453548587,0.2945652307664055,0.6990724223033851
1366.0,0.5705063696106981,0.11136917453548587,0.2945652307664055,0.6990724223033851
1374.0,0.5705063696106981,0.11136917453548587,0.2945652307664055,0.6990724223033851
1377.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1378.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1381.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1384.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1385.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1388.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1390.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1400.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1408.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1409.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1420.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1430.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1433.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1438.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1444.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1449.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1451.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1454.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1456.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1458.0,0.5611538061744569,0.11136917453548587,0.2811759020952052,0.6920816980803508
1496.0,0.555542268112712,0.11136917453548587,0.2811759020952052,0.683641677372054
1506.0,0.5499307300509677,0.11136917453548587,0.2811759020952052,0.6752016566637564
1527.0,0.544319191989223,0.11136917453548587,0.2811759020952052,0.6667616359554598
1536.0,0.5387076539274783,0.11136917453548587,0.26555501864547165,0.6667616359554598
1548.0,0.5330961158657338,0.11136917453548587,0.24993413519573798,0.6667616359554598
1553.0,0.5274845778039893,0.0835268809016144,0.24993413519573798,0.6583216152471628
1576.0,0.5218730397422449,0.0835268809016144,0.24993413519573798,0.6498815945388661
1577.0,0.5162615016805002,0.0835268809016144,0.24993413519573798,0.6414415738305689
1579.0,0.5106499636187554,0.0835268809016144,0.24993413519573798,0.6330015531222718
1624.0,0.505038425557011,0.0835268809016144,0.24993413519573798,0.6245615324139753
1627.0,0.4994268874952663,0.0835268809016144,0.24993413519573798,0.616121511705678
1671.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1831.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1836.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1847.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1854.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1858.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1863.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1880.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1883.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1885.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1887.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1889.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1893.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1899.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1904.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1914.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1919.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1920.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1923.0,0.49381534943352207,0.0835268809016144,0.2343132517460044,0.616121511705678
1926.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1931.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1933.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1934.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1936.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1939.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1940.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1941.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1942.0,0.486444971083768,0.0835268809016144,0.2343132517460044,0.6051193418537907
1954.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1955.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1964.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1969.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
1976.0,0.4779108487840529,0.0835268809016144,0.2343132517460044,0.5922444622398804
