times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
118.0,0.8391608391608393,0.6363636363636362,0.5789473684210528,0.3,0.6913580246913581,0.6470588235294118,0.5454545454545454,0.7692307692307694,0.6428571428571431,0.8173076923076926,0.7533692722371964,0.6470588235294118
135.0,0.8331668331668334,0.6363636363636362,0.5789473684210528,0.3,0.6913580246913581,0.6470588235294118,0.5454545454545454,0.6923076923076924,0.6428571428571431,0.8076923076923076,0.7340521114106017,0.6470588235294118
142.0,0.8271728271728279,0.6363636363636362,0.5789473684210528,0.3,0.6913580246913581,0.6470588235294118,0.5454545454545454,0.6923076923076924,0.6428571428571431,0.7980769230769235,0.7340521114106017,0.6470588235294118
145.0,0.8211788211788218,0.6363636363636362,0.5789473684210528,0.3,0.6913580246913581,0.6470588235294118,0.5454545454545454,0.6923076923076924,0.5714285714285714,0.7980769230769235,0.7340521114106017,0.6470588235294118
147.0,0.8151848151848159,0.6363636363636362,0.5789473684210528,0.3,0.6913580246913581,0.6470588235294118,0.5454545454545454,0.6923076923076924,0.5714285714285714,0.7884615384615388,0.7340521114106017,0.6470588235294118
153.0,0.8091908091908098,0.6363636363636362,0.5210526315789475,0.3,0.6647673314339979,0.6470588235294118,0.5454545454545454,0.6923076923076924,0.5714285714285714,0.7884615384615388,0.7147349505840069,0.5823529411764706
156.0,0.7972027972027976,0.5454545454545454,0.5210526315789475,0.3,0.6381766381766383,0.5882352941176472,0.5454545454545454,0.6923076923076924,0.5714285714285714,0.769230769230769,0.7147349505840069,0.5823529411764706
163.0,0.7792207792207795,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.6115859449192782,0.5294117647058824,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.7403846153846158,0.6761006289308173,0.5176470588235292
166.0,0.7732267732267736,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.7307692307692308,0.6567834681042227,0.5176470588235292
167.0,0.7672327672327675,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.7307692307692308,0.6567834681042227,0.5176470588235292
170.0,0.7612387612387617,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.721153846153846,0.6567834681042227,0.5176470588235292
174.0,0.7612387612387617,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.721153846153846,0.6567834681042227,0.5176470588235292
175.0,0.7612387612387617,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.4545454545454544,0.5384615384615384,0.5714285714285714,0.721153846153846,0.6567834681042227,0.5176470588235292
176.0,0.7551488511488513,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.3636363636363636,0.5384615384615384,0.5714285714285714,0.7114085239085234,0.6374663072776279,0.4529411764705881
177.0,0.7551488511488513,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.3636363636363636,0.5384615384615384,0.5714285714285714,0.7114085239085234,0.6374663072776279,0.4529411764705881
179.0,0.7490094295947961,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5849952516619185,0.47058823529411753,0.3636363636363636,0.4615384615384615,0.5714285714285714,0.7016632016632013,0.618149146451033,0.4529411764705881
180.0,0.7428700080407404,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5584045584045584,0.47058823529411753,0.3636363636363636,0.4615384615384615,0.5714285714285714,0.6919178794178791,0.618149146451033,0.4529411764705881
181.0,0.7305911649326291,0.5454545454545454,0.46315789473684205,0.19999999999999998,0.5584045584045584,0.47058823529411753,0.3636363636363636,0.4615384615384615,0.5714285714285714,0.6724272349272348,0.618149146451033,0.4529411764705881
183.0,0.7244517433785734,0.5454545454545454,0.4052631578947369,0.09999999999999998,0.5318138651471984,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5714285714285714,0.6626819126819125,0.5988319856244383,0.38823529411764696
185.0,0.7244517433785734,0.5454545454545454,0.4052631578947369,0.09999999999999998,0.5318138651471984,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5714285714285714,0.6626819126819125,0.5988319856244383,0.38823529411764696
191.0,0.7244517433785734,0.5454545454545454,0.4052631578947369,0.09999999999999998,0.5318138651471984,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5714285714285714,0.6626819126819125,0.5988319856244383,0.38823529411764696
196.0,0.7244517433785734,0.5454545454545454,0.4052631578947369,0.09999999999999998,0.5318138651471984,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5714285714285714,0.6626819126819125,0.5988319856244383,0.38823529411764696
197.0,0.7181521630013685,0.5454545454545454,0.4052631578947369,0.09999999999999998,0.5318138651471984,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5714285714285714,0.65248680633296,0.578870919436957,0.38823529411764696
199.0,0.7117968341252497,0.4545454545454544,0.4052631578947369,0.09999999999999998,0.5052231718898385,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.65248680633296,0.578870919436957,0.38823529411764696
201.0,0.7054415052491315,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.65248680633296,0.5589098532494756,0.3235294117647058
202.0,0.7054415052491315,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.65248680633296,0.5589098532494756,0.3235294117647058
203.0,0.7054415052491315,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.65248680633296,0.5589098532494756,0.3235294117647058
207.0,0.6989695648340022,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.6421298728991036,0.5589098532494756,0.3235294117647058
210.0,0.6924976244188722,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.631772939465247,0.5389487870619944,0.3235294117647058
211.0,0.6924976244188722,0.4545454545454544,0.3473684210526316,0.09999999999999998,0.47863247863247854,0.47058823529411753,0.2727272727272727,0.3846153846153846,0.5000000000000001,0.631772939465247,0.5389487870619944,0.3235294117647058
212.0,0.6859646279620903,0.3636363636363636,0.3473684210526316,0.09999999999999998,0.450477626948215,0.41176470588235287,0.2727272727272727,0.3846153846153846,0.42857142857142866,0.6214160060313904,0.5189877208745132,0.3235294117647058
218.0,0.6794316315053086,0.2727272727272727,0.3473684210526316,0.09999999999999998,0.450477626948215,0.3529411764705882,0.2727272727272727,0.3846153846153846,0.42857142857142866,0.6110590725975341,0.5189877208745132,0.3235294117647058
221.0,0.6794316315053086,0.2727272727272727,0.3473684210526316,0.09999999999999998,0.450477626948215,0.3529411764705882,0.2727272727272727,0.3846153846153846,0.42857142857142866,0.6110590725975341,0.5189877208745132,0.3235294117647058
222.0,0.6728352078984606,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2941176470588235,0.18181818181818182,0.2884615384615385,0.42857142857142866,0.6005235713458528,0.4982282120395328,0.2588235294117647
223.0,0.6661734731667928,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2941176470588235,0.18181818181818182,0.2884615384615385,0.42857142857142866,0.5897999361432481,0.4982282120395328,0.2588235294117647
225.0,0.6661734731667928,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2941176470588235,0.18181818181818182,0.2884615384615385,0.42857142857142866,0.5897999361432481,0.4982282120395328,0.2588235294117647
226.0,0.6593757846650906,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2941176470588235,0.18181818181818182,0.2884615384615385,0.42857142857142866,0.5897999361432481,0.4982282120395328,0.2588235294117647
229.0,0.6525780961633885,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5786716354613001,0.4765661158639011,0.2588235294117647
230.0,0.6457804076616867,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5675433347793518,0.4765661158639011,0.2588235294117647
235.0,0.6457804076616867,0.2727272727272727,0.2894736842105263,0.0,0.4223227752639516,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5675433347793518,0.4765661158639011,0.2588235294117647
239.0,0.6389104033248604,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5675433347793518,0.4549040196882691,0.2588235294117647
240.0,0.6389104033248604,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5675433347793518,0.4549040196882691,0.2588235294117647
243.0,0.6389104033248604,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.42857142857142866,0.5675433347793518,0.4549040196882691,0.2588235294117647
245.0,0.6318894098817303,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.3571428571428572,0.5675433347793518,0.4332419235126372,0.2588235294117647
246.0,0.6248684164385998,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.3571428571428572,0.5564150340974038,0.4332419235126372,0.2588235294117647
252.0,0.6248684164385998,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.3571428571428572,0.5564150340974038,0.4332419235126372,0.2588235294117647
259.0,0.6248684164385998,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.3571428571428572,0.5564150340974038,0.4332419235126372,0.2588235294117647
266.0,0.6248684164385998,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.19230769230769232,0.3571428571428572,0.5564150340974038,0.4332419235126372,0.2588235294117647
267.0,0.6176025046195467,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.3571428571428572,0.5450596252382732,0.4115798273370053,0.2588235294117647
268.0,0.6103365928004929,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.3571428571428572,0.5450596252382732,0.4115798273370053,0.2588235294117647
269.0,0.6030706809814398,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.3571428571428572,0.5337042163791423,0.4115798273370053,0.2588235294117647
270.0,0.5957161604816662,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.28571428571428575,0.5223488075200118,0.4115798273370053,0.2588235294117647
276.0,0.5957161604816662,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.28571428571428575,0.5223488075200118,0.4115798273370053,0.2588235294117647
283.0,0.5882697084756456,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.28571428571428575,0.510993398660881,0.4115798273370053,0.2588235294117647
284.0,0.5808232564696247,0.2727272727272727,0.2894736842105263,0.0,0.3941679235796881,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.28571428571428575,0.49963798980175034,0.4115798273370053,0.2588235294117647
285.0,0.565736938119764,0.18181818181818182,0.23157894736842108,0.0,0.3660130718954247,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.488018501666826,0.4115798273370053,0.2588235294117647
286.0,0.5581937789448342,0.18181818181818182,0.23157894736842108,0.0,0.3660130718954247,0.2352941176470588,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.47639901353190156,0.4115798273370053,0.2588235294117647
288.0,0.5506506197699037,0.18181818181818182,0.23157894736842108,0.0,0.3378582202111613,0.17647058823529413,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.46477952539697703,0.38991773116137346,0.2588235294117647
291.0,0.5431074605949736,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.45316003726205256,0.3682556349857417,0.2588235294117647
292.0,0.5431074605949736,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.45316003726205256,0.3682556349857417,0.2588235294117647
293.0,0.535348782586474,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.45316003726205256,0.3682556349857417,0.2588235294117647
296.0,0.535348782586474,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.45316003726205256,0.3682556349857417,0.2588235294117647
300.0,0.535348782586474,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.45316003726205256,0.3682556349857417,0.2588235294117647
301.0,0.5273585022493624,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.18181818181818182,0.09615384615384615,0.21428571428571436,0.4409124686874025,0.3682556349857417,0.2588235294117647
303.0,0.5192452945224492,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.0909090909090909,0.09615384615384615,0.21428571428571436,0.4283149695820483,0.34523965779913285,0.1941176470588235
305.0,0.5110033057205056,0.18181818181818182,0.23157894736842108,0.0,0.3097033685268979,0.11764705882352941,0.0909090909090909,0.09615384615384615,0.21428571428571436,0.4283149695820483,0.34523965779913285,0.1941176470588235
310.0,0.502761316918562,0.0909090909090909,0.23157894736842108,0.0,0.2787330316742081,0.11764705882352941,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.4283149695820483,0.32222368061252393,0.1941176470588235
320.0,0.49451932811661814,0.0909090909090909,0.23157894736842108,0.0,0.2787330316742081,0.11764705882352941,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.415335728079562,0.32222368061252393,0.1941176470588235
329.0,0.48627733931467476,0.0,0.23157894736842108,0.0,0.24776269482151822,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.4023564865770757,0.32222368061252393,0.1941176470588235
332.0,0.48627733931467476,0.0,0.23157894736842108,0.0,0.24776269482151822,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.4023564865770757,0.32222368061252393,0.1941176470588235
337.0,0.47789324725752536,0.0,0.23157894736842108,0.0,0.24776269482151822,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3893772450745894,0.32222368061252393,0.1941176470588235
345.0,0.46950915520037595,0.0,0.23157894736842108,0.0,0.24776269482151822,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3893772450745894,0.32222368061252393,0.1941176470588235
348.0,0.4611250631432263,0.0,0.23157894736842108,0.0,0.24776269482151822,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3893772450745894,0.32222368061252393,0.1941176470588235
351.0,0.4527409710860767,0.0,0.17368421052631583,0.0,0.21679235796882845,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3893772450745894,0.32222368061252393,0.1941176470588235
353.0,0.43597278697177755,0.0,0.17368421052631583,0.0,0.21679235796882845,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3634187620696167,0.32222368061252393,0.1941176470588235
361.0,0.42758869491462786,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.1428571428571429,0.3634187620696167,0.32222368061252393,0.1941176470588235
363.0,0.4108205108003287,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.35043952056713046,0.29920770342591513,0.1941176470588235
371.0,0.4024364187431793,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.33746027906464415,0.29920770342591513,0.1941176470588235
376.0,0.4024364187431793,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.33746027906464415,0.29920770342591513,0.1941176470588235
382.0,0.4024364187431793,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.33746027906464415,0.29920770342591513,0.1941176470588235
384.0,0.4024364187431793,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.33746027906464415,0.29920770342591513,0.1941176470588235
390.0,0.3934933872155531,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.32448103756215774,0.2761917262393063,0.1941176470588235
404.0,0.3934933872155531,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.32448103756215774,0.2761917262393063,0.1941176470588235
413.0,0.3934933872155531,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.32448103756215774,0.2761917262393063,0.1941176470588235
426.0,0.38412449704375423,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.32448103756215774,0.2761917262393063,0.1941176470588235
428.0,0.37475560687195525,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.31037316636380313,0.2761917262393063,0.1941176470588235
429.0,0.3653867167001564,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.29626529516544836,0.2761917262393063,0.1941176470588235
433.0,0.3560178265283575,0.0,0.17368421052631583,0.0,0.18582202111613869,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.29626529516544836,0.2761917262393063,0.1941176470588235
444.0,0.3466489363565586,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.29626529516544836,0.24857255361537567,0.09705882352941177
450.0,0.3372800461847597,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.29626529516544836,0.24857255361537567,0.09705882352941177
455.0,0.32791115601296084,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.28215742396709365,0.24857255361537567,0.09705882352941177
457.0,0.318542265841162,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.26804955276873893,0.24857255361537567,0.09705882352941177
458.0,0.318542265841162,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.26804955276873893,0.24857255361537567,0.09705882352941177
460.0,0.3088894699065814,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.2531579109482535,0.22095338099144496,0.09705882352941177
473.0,0.2992366739720007,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.2531579109482535,0.22095338099144496,0.09705882352941177
477.0,0.2895838780374201,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.238266269127768,0.22095338099144496,0.09705882352941177
511.0,0.2895838780374201,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.238266269127768,0.22095338099144496,0.09705882352941177
519.0,0.27959822707061244,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.2233746273072825,0.19333420836751436,0.09705882352941177
520.0,0.26961257610380485,0.0,0.11578947368421055,0.0,0.1548516842634489,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.2233746273072825,0.19333420836751436,0.09705882352941177
524.0,0.2596269251369973,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.20848298548679695,0.16571503574358373,0.09705882352941177
529.0,0.2596269251369973,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.20848298548679695,0.16571503574358373,0.09705882352941177
550.0,0.24924184813151748,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.20848298548679695,0.16571503574358373,0.09705882352941177
551.0,0.24924184813151748,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.20848298548679695,0.16571503574358373,0.09705882352941177
558.0,0.23840524603884286,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.1935913436663115,0.16571503574358373,0.09705882352941177
559.0,0.23840524603884286,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.1935913436663115,0.16571503574358373,0.09705882352941177
567.0,0.2270526152750884,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.178699701845826,0.132572028594867,0.09705882352941177
574.0,0.215699984511334,0.0,0.11578947368421055,0.0,0.11613876319758666,0.0588235294117647,0.0909090909090909,0.09615384615384615,0.07142857142857144,0.1638080600253405,0.132572028594867,0.09705882352941177
