times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
2403.0,0.7613636363636365,0.09999999999999998,0.40909090909090906,0.6727272727272725,0.30769230769230765,0.07692307692307693,0.9285714285714284,0.3999999999999999,0.2727272727272727,0.49999999999999994,0.3333333333333333,0.5384615384615383,0.5333333333333332,0.18181818181818182
2422.0,0.7556818181818185,0.09999999999999998,0.3636363636363635,0.6727272727272725,0.30769230769230765,0.07692307692307693,0.9285714285714284,0.3999999999999999,0.2727272727272727,0.49999999999999994,0.3333333333333333,0.5384615384615383,0.5333333333333332,0.18181818181818182
2434.0,0.7500000000000001,0.09999999999999998,0.3636363636363635,0.6545454545454543,0.30769230769230765,0.07692307692307693,0.9285714285714284,0.3999999999999999,0.2727272727272727,0.49999999999999994,0.3333333333333333,0.5384615384615383,0.5333333333333332,0.18181818181818182
2445.0,0.7443181818181819,0.09999999999999998,0.3636363636363635,0.6545454545454543,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.49999999999999994,0.3333333333333333,0.5384615384615383,0.5333333333333332,0.18181818181818182
2476.0,0.7386363636363638,0.09999999999999998,0.3636363636363635,0.6545454545454543,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.49999999999999994,0.3333333333333333,0.5384615384615383,0.5333333333333332,0.18181818181818182
2587.0,0.7329545454545456,0.09999999999999998,0.3636363636363635,0.6363636363636361,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.41666666666666663,0.3333333333333333,0.49999999999999994,0.4666666666666666,0.18181818181818182
2651.0,0.7272727272727274,0.09999999999999998,0.3636363636363635,0.6363636363636361,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.39999999999999997,0.18181818181818182
2678.0,0.7215909090909093,0.09999999999999998,0.3636363636363635,0.6363636363636361,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.39999999999999997,0.18181818181818182
2815.0,0.7159090909090912,0.09999999999999998,0.31818181818181807,0.6363636363636361,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.39999999999999997,0.18181818181818182
2833.0,0.7102272727272733,0.09999999999999998,0.31818181818181807,0.6363636363636361,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3999999999999999,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.4615384615384615,0.39999999999999997,0.18181818181818182
2865.0,0.704545454545455,0.09999999999999998,0.31818181818181807,0.6181818181818182,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
2910.0,0.6988636363636364,0.09999999999999998,0.27272727272727265,0.6181818181818182,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
2970.0,0.6931818181818186,0.09999999999999998,0.27272727272727265,0.5999999999999999,0.30769230769230765,0.07692307692307693,0.9047619047619045,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
2989.0,0.6875000000000004,0.09999999999999998,0.27272727272727265,0.5999999999999999,0.30769230769230765,0.07692307692307693,0.8809523809523808,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3010.0,0.681818181818182,0.09999999999999998,0.27272727272727265,0.5999999999999999,0.30769230769230765,0.07692307692307693,0.8809523809523808,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3012.0,0.6761363636363641,0.09999999999999998,0.27272727272727265,0.5818181818181817,0.30769230769230765,0.07692307692307693,0.8809523809523808,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3014.0,0.670454545454546,0.09999999999999998,0.27272727272727265,0.5636363636363635,0.30769230769230765,0.07692307692307693,0.8809523809523808,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3027.0,0.6647727272727276,0.09999999999999998,0.27272727272727265,0.5636363636363635,0.30769230769230765,0.07692307692307693,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3062.0,0.6590909090909093,0.09999999999999998,0.27272727272727265,0.5454545454545454,0.30769230769230765,0.07692307692307693,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3167.0,0.6534090909090913,0.09999999999999998,0.2272727272727272,0.5454545454545454,0.30769230769230765,0.0,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3186.0,0.6477272727272732,0.09999999999999998,0.18181818181818177,0.5454545454545454,0.30769230769230765,0.0,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3226.0,0.6420454545454549,0.09999999999999998,0.18181818181818177,0.5454545454545454,0.30769230769230765,0.0,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3318.0,0.6363636363636364,0.09999999999999998,0.18181818181818177,0.5454545454545454,0.30769230769230765,0.0,0.857142857142857,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3386.0,0.6306818181818183,0.09999999999999998,0.18181818181818177,0.5454545454545454,0.30769230769230765,0.0,0.8333333333333331,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3448.0,0.6250000000000004,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8333333333333331,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3511.0,0.6193181818181819,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8333333333333331,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3560.0,0.613636363636364,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3562.0,0.6079545454545454,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3658.0,0.6022727272727274,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3855.0,0.5965909090909092,0.09999999999999998,0.18181818181818177,0.5272727272727272,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.25,0.26666666666666666,0.4230769230769231,0.3333333333333333,0.18181818181818182
3924.0,0.590909090909091,0.09999999999999998,0.18181818181818177,0.5090909090909089,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.16666666666666669,0.2,0.38461538461538464,0.26666666666666666,0.18181818181818182
3958.0,0.585227272727273,0.09999999999999998,0.18181818181818177,0.4909090909090908,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.16666666666666669,0.2,0.38461538461538464,0.26666666666666666,0.18181818181818182
4071.0,0.5795454545454546,0.09999999999999998,0.18181818181818177,0.4909090909090908,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.16666666666666669,0.2,0.38461538461538464,0.26666666666666666,0.18181818181818182
4133.0,0.5738636363636367,0.09999999999999998,0.18181818181818177,0.47272727272727266,0.30769230769230765,0.0,0.8095238095238095,0.3,0.2727272727272727,0.16666666666666669,0.2,0.38461538461538464,0.26666666666666666,0.18181818181818182
4169.0,0.5681818181818187,0.09999999999999998,0.18181818181818177,0.47272727272727266,0.30769230769230765,0.0,0.7857142857142856,0.3,0.2727272727272727,0.16666666666666669,0.2,0.3461538461538462,0.26666666666666666,0.18181818181818182
4206.0,0.5625000000000001,0.09999999999999998,0.18181818181818177,0.45454545454545436,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4246.0,0.5568181818181822,0.09999999999999998,0.18181818181818177,0.45454545454545436,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4249.0,0.5511363636363639,0.09999999999999998,0.18181818181818177,0.45454545454545436,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4505.0,0.5454545454545456,0.09999999999999998,0.18181818181818177,0.4363636363636363,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4550.0,0.5397727272727274,0.09999999999999998,0.18181818181818177,0.41818181818181804,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4656.0,0.5340909090909093,0.09999999999999998,0.18181818181818177,0.39999999999999997,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4726.0,0.5284090909090913,0.09999999999999998,0.18181818181818177,0.39999999999999997,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.2,0.3076923076923076,0.26666666666666666,0.18181818181818182
4758.0,0.522727272727273,0.09999999999999998,0.18181818181818177,0.3818181818181817,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.13333333333333333,0.26923076923076916,0.2,0.18181818181818182
4763.0,0.5170454545454546,0.09999999999999998,0.18181818181818177,0.3818181818181817,0.30769230769230765,0.0,0.7857142857142856,0.19999999999999998,0.2727272727272727,0.16666666666666669,0.13333333333333333,0.26923076923076916,0.2,0.18181818181818182
4807.0,0.5113636363636366,0.0,0.18181818181818177,0.3818181818181817,0.23076923076923078,0.0,0.7857142857142856,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
4826.0,0.5056818181818183,0.0,0.18181818181818177,0.3636363636363635,0.23076923076923078,0.0,0.7857142857142856,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
4996.0,0.5000000000000004,0.0,0.18181818181818177,0.3636363636363635,0.23076923076923078,0.0,0.7619047619047619,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5022.0,0.494318181818182,0.0,0.18181818181818177,0.3636363636363635,0.23076923076923078,0.0,0.7619047619047619,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5024.0,0.48863636363636365,0.0,0.18181818181818177,0.3636363636363635,0.23076923076923078,0.0,0.7619047619047619,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5143.0,0.48295454545454575,0.0,0.18181818181818177,0.3454545454545453,0.23076923076923078,0.0,0.7619047619047619,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5151.0,0.47727272727272735,0.0,0.18181818181818177,0.3454545454545453,0.23076923076923078,0.0,0.738095238095238,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5181.0,0.47159090909090945,0.0,0.18181818181818177,0.32727272727272716,0.23076923076923078,0.0,0.738095238095238,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5216.0,0.4659090909090912,0.0,0.13636363636363635,0.32727272727272716,0.23076923076923078,0.0,0.738095238095238,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.23076923076923073,0.2,0.18181818181818182
5231.0,0.4602272727272731,0.0,0.13636363636363635,0.32727272727272716,0.23076923076923078,0.0,0.7142857142857143,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5238.0,0.45454545454545453,0.0,0.13636363636363635,0.32727272727272716,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5293.0,0.4488636363636366,0.0,0.13636363636363635,0.309090909090909,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5308.0,0.44318181818181834,0.0,0.0909090909090909,0.309090909090909,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5354.0,0.4375000000000003,0.0,0.0909090909090909,0.309090909090909,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5392.0,0.431818181818182,0.0,0.0909090909090909,0.2909090909090908,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5550.0,0.4261363636363637,0.0,0.0909090909090909,0.27272727272727265,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5757.0,0.4204545454545458,0.0,0.0909090909090909,0.2545454545454544,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5779.0,0.41477272727272735,0.0,0.04545454545454544,0.2545454545454544,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5796.0,0.4090909090909093,0.0,0.04545454545454544,0.2363636363636363,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5824.0,0.4034090909090911,0.0,0.04545454545454544,0.2363636363636363,0.23076923076923078,0.0,0.6904761904761905,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5917.0,0.39772727272727304,0.0,0.04545454545454544,0.2363636363636363,0.23076923076923078,0.0,0.6666666666666665,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
5930.0,0.3920454545454548,0.0,0.04545454545454544,0.21818181818181814,0.23076923076923078,0.0,0.6666666666666665,0.19999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.19230769230769226,0.13333333333333333,0.18181818181818182
6025.0,0.38636363636363663,0.0,0.04545454545454544,0.21818181818181814,0.23076923076923078,0.0,0.6666666666666665,0.09999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.15384615384615383,0.13333333333333333,0.18181818181818182
6089.0,0.38068181818181823,0.0,0.04545454545454544,0.21818181818181814,0.23076923076923078,0.0,0.6428571428571428,0.09999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.15384615384615383,0.13333333333333333,0.18181818181818182
6143.0,0.375,0.0,0.0,0.21818181818181814,0.23076923076923078,0.0,0.6428571428571428,0.09999999999999998,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.15384615384615383,0.13333333333333333,0.18181818181818182
6147.0,0.3693181818181819,0.0,0.0,0.21818181818181814,0.23076923076923078,0.0,0.6190476190476191,0.0,0.18181818181818182,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.18181818181818182
6155.0,0.36363636363636365,0.0,0.0,0.21818181818181814,0.23076923076923078,0.0,0.6190476190476191,0.0,0.18181818181818182,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.18181818181818182
6209.0,0.3579545454545456,0.0,0.0,0.19999999999999998,0.23076923076923078,0.0,0.6190476190476191,0.0,0.18181818181818182,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.18181818181818182
6256.0,0.35227272727272746,0.0,0.0,0.18181818181818182,0.23076923076923078,0.0,0.6190476190476191,0.0,0.18181818181818182,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.18181818181818182
6349.0,0.3465909090909093,0.0,0.0,0.18181818181818182,0.15384615384615385,0.0,0.595238095238095,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6415.0,0.34090909090909094,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.595238095238095,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
6479.0,0.33522727272727293,0.0,0.0,0.16363636363636364,0.15384615384615385,0.0,0.595238095238095,0.0,0.0909090909090909,0.0,0.06666666666666667,0.11538461538461536,0.06666666666666667,0.0909090909090909
