times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
42.0,0.6561970065619702,0.18181818181818182,0.30000000000000004,0.26666666666666666,0.45454545454545453,0.5208333333333331,0.3999999999999999,0.4444444444444444,0.5925925925925926,0.7,0.7111111111111112
43.0,0.6488240064882406,0.18181818181818182,0.30000000000000004,0.26666666666666666,0.45454545454545453,0.5208333333333331,0.3999999999999999,0.4444444444444444,0.5925925925925926,0.7,0.7111111111111112
44.0,0.6414510064145104,0.18181818181818182,0.30000000000000004,0.26666666666666666,0.45454545454545453,0.5208333333333331,0.3999999999999999,0.4444444444444444,0.5925925925925926,0.6500000000000001,0.6814814814814815
45.0,0.63407800634078,0.18181818181818182,0.2666666666666666,0.2,0.45454545454545453,0.5208333333333331,0.3999999999999999,0.4444444444444444,0.5555555555555556,0.6500000000000001,0.6814814814814815
48.0,0.6267050062670505,0.18181818181818182,0.2666666666666666,0.2,0.45454545454545453,0.5208333333333331,0.3999999999999999,0.4444444444444444,0.5185185185185184,0.6500000000000001,0.6814814814814815
49.0,0.6193320061933202,0.18181818181818182,0.2333333333333333,0.13333333333333333,0.45454545454545453,0.5208333333333331,0.3,0.4444444444444444,0.5185185185185184,0.6500000000000001,0.6814814814814815
51.0,0.5972130059721306,0.0909090909090909,0.19999999999999998,0.06666666666666667,0.42424242424242414,0.4791666666666666,0.3,0.38888888888888895,0.48148148148148145,0.6500000000000001,0.6814814814814815
52.0,0.5750940057509403,0.0909090909090909,0.19999999999999998,0.06666666666666667,0.3939393939393939,0.4583333333333333,0.09999999999999998,0.38888888888888895,0.4444444444444444,0.6500000000000001,0.6814814814814815
53.0,0.5677210056772104,0.0909090909090909,0.19999999999999998,0.06666666666666667,0.3939393939393939,0.4583333333333333,0.09999999999999998,0.38888888888888895,0.4444444444444444,0.6500000000000001,0.6814814814814815
54.0,0.5529750055297501,0.0909090909090909,0.19999999999999998,0.06666666666666667,0.33333333333333337,0.4166666666666665,0.09999999999999998,0.38888888888888895,0.4444444444444444,0.6500000000000001,0.6814814814814815
56.0,0.5456020054560206,0.0909090909090909,0.19999999999999998,0.06666666666666667,0.33333333333333337,0.39583333333333315,0.09999999999999998,0.38888888888888895,0.4444444444444444,0.6500000000000001,0.6814814814814815
59.0,0.5382290053822901,0.0909090909090909,0.16666666666666663,0.06666666666666667,0.3030303030303031,0.37499999999999983,0.09999999999999998,0.38888888888888895,0.4444444444444444,0.6500000000000001,0.6814814814814815
61.0,0.5308560053085603,0.0909090909090909,0.16666666666666663,0.06666666666666667,0.27272727272727276,0.35416666666666663,0.09999999999999998,0.33333333333333337,0.4444444444444444,0.6500000000000001,0.6814814814814815
63.0,0.5234830052348303,0.0909090909090909,0.16666666666666663,0.06666666666666667,0.27272727272727276,0.3333333333333332,0.09999999999999998,0.33333333333333337,0.4444444444444444,0.6500000000000001,0.6814814814814815
72.0,0.5161100051611005,0.0909090909090909,0.16666666666666663,0.06666666666666667,0.27272727272727276,0.3333333333333332,0.09999999999999998,0.33333333333333337,0.4444444444444444,0.6500000000000001,0.651851851851852
73.0,0.5087370050873704,0.0909090909090909,0.16666666666666663,0.06666666666666667,0.27272727272727276,0.3333333333333332,0.09999999999999998,0.33333333333333337,0.40740740740740744,0.6500000000000001,0.651851851851852
80.0,0.4939910049399101,0.0909090909090909,0.13333333333333328,0.0,0.27272727272727276,0.31249999999999994,0.09999999999999998,0.2777777777777778,0.3703703703703704,0.6500000000000001,0.651851851851852
82.0,0.48661800486618007,0.0,0.09999999999999998,0.0,0.27272727272727276,0.31249999999999994,0.09999999999999998,0.2777777777777778,0.3703703703703704,0.6500000000000001,0.6222222222222222
83.0,0.48661800486618007,0.0,0.09999999999999998,0.0,0.27272727272727276,0.31249999999999994,0.09999999999999998,0.2777777777777778,0.3703703703703704,0.6500000000000001,0.6222222222222222
84.0,0.47913157402208495,0.0,0.09999999999999998,0.0,0.27272727272727276,0.31249999999999994,0.09999999999999998,0.2777777777777778,0.3292181069958847,0.6500000000000001,0.6222222222222222
87.0,0.47164514317799,0.0,0.09999999999999998,0.0,0.24242424242424238,0.2916666666666665,0.09999999999999998,0.22222222222222224,0.3292181069958847,0.6500000000000001,0.6222222222222222
90.0,0.46403796344931275,0.0,0.09999999999999998,0.0,0.24242424242424238,0.2916666666666665,0.09999999999999998,0.22222222222222224,0.28806584362139914,0.6500000000000001,0.6222222222222222
92.0,0.45643078372063534,0.0,0.09999999999999998,0.0,0.24242424242424238,0.2916666666666665,0.09999999999999998,0.22222222222222224,0.24691358024691357,0.6500000000000001,0.6222222222222222
95.0,0.44121642426328084,0.0,0.09999999999999998,0.0,0.2121212121212121,0.27083333333333326,0.09999999999999998,0.1666666666666667,0.20576131687242796,0.6500000000000001,0.6222222222222222
97.0,0.44121642426328084,0.0,0.09999999999999998,0.0,0.2121212121212121,0.27083333333333326,0.09999999999999998,0.1666666666666667,0.20576131687242796,0.6500000000000001,0.6222222222222222
99.0,0.42573514621895525,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.6500000000000001,0.6222222222222222
100.0,0.4179945071967924,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.6500000000000001,0.6222222222222222
103.0,0.4101078183817586,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.6500000000000001,0.6222222222222222
105.0,0.40206648860956723,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.6500000000000001,0.6222222222222222
110.0,0.3940251588373758,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.6500000000000001,0.5894736842105264
111.0,0.3779424992929932,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.5958333333333334,0.5567251461988306
112.0,0.3699011695208019,0.0,0.09999999999999998,0.0,0.1414141414141414,0.22569444444444445,0.09999999999999998,0.055555555555555566,0.20576131687242796,0.5416666666666669,0.5239766081871345
117.0,0.3538185099764191,0.0,0.09999999999999998,0.0,0.10606060606060606,0.2006172839506172,0.09999999999999998,0.055555555555555566,0.1646090534979424,0.5416666666666669,0.5239766081871345
118.0,0.3457771802042278,0.0,0.09999999999999998,0.0,0.10606060606060606,0.2006172839506172,0.09999999999999998,0.055555555555555566,0.1646090534979424,0.5416666666666669,0.4912280701754387
122.0,0.3377358504320365,0.0,0.09999999999999998,0.0,0.10606060606060606,0.17554012345679007,0.09999999999999998,0.055555555555555566,0.1646090534979424,0.5416666666666669,0.4912280701754387
123.0,0.3377358504320365,0.0,0.09999999999999998,0.0,0.10606060606060606,0.17554012345679007,0.09999999999999998,0.055555555555555566,0.1646090534979424,0.5416666666666669,0.4912280701754387
126.0,0.32949839066540143,0.0,0.09999999999999998,0.0,0.10606060606060606,0.17554012345679007,0.09999999999999998,0.055555555555555566,0.1646090534979424,0.5416666666666669,0.4584795321637427
132.0,0.32126093089876634,0.0,0.09999999999999998,0.0,0.10606060606060606,0.17554012345679007,0.09999999999999998,0.055555555555555566,0.12345679012345677,0.5416666666666669,0.4584795321637427
133.0,0.3130234711321313,0.0,0.09999999999999998,0.0,0.10606060606060606,0.17554012345679007,0.09999999999999998,0.055555555555555566,0.12345679012345677,0.5416666666666669,0.4584795321637427
139.0,0.3047860113654963,0.0,0.09999999999999998,0.0,0.05303030303030303,0.14628343621399173,0.09999999999999998,0.055555555555555566,0.12345679012345677,0.5416666666666669,0.4584795321637427
140.0,0.2965485515988613,0.0,0.09999999999999998,0.0,0.05303030303030303,0.14628343621399173,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.4584795321637427
143.0,0.2883110918322262,0.0,0.09999999999999998,0.0,0.05303030303030303,0.14628343621399173,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.4584795321637427
144.0,0.28007363206559127,0.0,0.04999999999999998,0.0,0.05303030303030303,0.14628343621399173,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.42573099415204685
151.0,0.2718361722989562,0.0,0.04999999999999998,0.0,0.05303030303030303,0.11702674897119338,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.42573099415204685
153.0,0.26359871253232114,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.42573099415204685
156.0,0.2553612527656861,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.08230452674897117,0.5416666666666669,0.42573099415204685
162.0,0.23888633323241606,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.041152263374485576,0.5416666666666669,0.42573099415204685
164.0,0.23064887346578097,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.041152263374485576,0.5416666666666669,0.42573099415204685
177.0,0.22241141369914597,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.041152263374485576,0.5416666666666669,0.42573099415204685
182.0,0.22241141369914597,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.041152263374485576,0.5416666666666669,0.42573099415204685
186.0,0.21385712855687108,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.5416666666666669,0.42573099415204685
200.0,0.2053028434145963,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.5416666666666669,0.42573099415204685
201.0,0.19674855827232143,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.48750000000000016,0.392982456140351
216.0,0.1881942731300466,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.48750000000000016,0.392982456140351
228.0,0.17963998798777173,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.48750000000000016,0.3602339181286551
231.0,0.17108570284549687,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.48750000000000016,0.3602339181286551
242.0,0.16208119216941808,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.4265625000000002,0.32421052631578956
250.0,0.15307668149333933,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.4265625000000002,0.32421052631578956
260.0,0.14407217081726054,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.4265625000000002,0.32421052631578956
278.0,0.13506766014118177,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.4265625000000002,0.32421052631578956
283.0,0.12606314946510294,0.0,0.04999999999999998,0.0,0.05303030303030303,0.08777006172839505,0.09999999999999998,0.055555555555555566,0.0,0.36562500000000014,0.28818713450292394
287.0,0.1170586387890242,0.0,0.04999999999999998,0.0,0.05303030303030303,0.05851337448559669,0.09999999999999998,0.055555555555555566,0.0,0.36562500000000014,0.28818713450292394
314.0,0.10805412811294542,0.0,0.04999999999999998,0.0,0.05303030303030303,0.05851337448559669,0.09999999999999998,0.055555555555555566,0.0,0.36562500000000014,0.2521637426900585
340.0,0.09904961743686663,0.0,0.04999999999999998,0.0,0.05303030303030303,0.05851337448559669,0.09999999999999998,0.055555555555555566,0.0,0.36562500000000014,0.2521637426900585
357.0,0.09004510676078786,0.0,0.04999999999999998,0.0,0.05303030303030303,0.05851337448559669,0.09999999999999998,0.055555555555555566,0.0,0.3046875000000001,0.216140350877193
378.0,0.08104059608470908,0.0,0.04999999999999998,0.0,0.05303030303030303,0.05851337448559669,0.09999999999999998,0.055555555555555566,0.0,0.3046875000000001,0.216140350877193
384.0,0.07203608540863027,0.0,0.04999999999999998,0.0,0.05303030303030303,0.02925668724279834,0.09999999999999998,0.055555555555555566,0.0,0.3046875000000001,0.216140350877193
389.0,0.0630315747325515,0.0,0.04999999999999998,0.0,0.05303030303030303,0.02925668724279834,0.09999999999999998,0.055555555555555566,0.0,0.2437500000000001,0.18011695906432748
392.0,0.05402706405647273,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.2437500000000001,0.18011695906432748
411.0,0.045022553380393925,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.2437500000000001,0.144093567251462
467.0,0.03601804270431514,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.1828125000000001,0.10807017543859648
553.0,0.02701353202823636,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.1828125000000001,0.10807017543859648
587.0,0.01800902135215757,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.12187500000000007,0.07204678362573098
991.0,0.009004510676078784,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.060937500000000026,0.036023391812865485
999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.055555555555555566,0.0,0.0,0.0
