times,population,R0,R1,R2,R3,R4,R5
1506.0,0.8129286461044701,0.6390137656758013,0.7199350004513858,0.7142857142857146,0.948275862068966,0.6367924528301883,0.9463443396226414
1508.0,0.8129286461044701,0.6390137656758013,0.7199350004513858,0.7142857142857146,0.948275862068966,0.6367924528301883,0.9463443396226414
1510.0,0.8129286461044701,0.6390137656758013,0.7199350004513858,0.7142857142857146,0.948275862068966,0.6367924528301883,0.9463443396226414
1512.0,0.8129286461044701,0.6390137656758013,0.7199350004513858,0.7142857142857146,0.948275862068966,0.6367924528301883,0.9463443396226414
1516.0,0.8076839451618608,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.948275862068966,0.618598382749326,0.9463443396226414
1525.0,0.8076839451618608,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.948275862068966,0.618598382749326,0.9463443396226414
1542.0,0.8076839451618608,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.948275862068966,0.618598382749326,0.9463443396226414
1548.0,0.8023702349963222,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.9391578249336877,0.618598382749326,0.9369745936857838
1557.0,0.8023702349963222,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.9391578249336877,0.618598382749326,0.9369745936857838
1560.0,0.797021100096347,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.9299503952774757,0.618598382749326,0.9275102038505744
1563.0,0.797021100096347,0.6269569021724842,0.7058186278935155,0.6428571428571431,0.9299503952774757,0.618598382749326,0.9275102038505744
1584.0,0.7916358223929932,0.6269569021724842,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.618598382749326,0.9179482429861353
1605.0,0.7916358223929932,0.6269569021724842,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.618598382749326,0.9179482429861353
1621.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1627.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1634.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1641.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1648.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1652.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1654.0,0.7862136592259179,0.6146636295808668,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1667.0,0.7804748733921523,0.6023703569892495,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1678.0,0.7804748733921523,0.6023703569892495,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1685.0,0.7804748733921523,0.6023703569892495,0.6917022553356451,0.6428571428571431,0.9206508913247003,0.6004043126684634,0.9179482429861353
1690.0,0.7746504340384796,0.6023703569892495,0.6769851860731847,0.5625000000000003,0.9101889493778285,0.6004043126684634,0.9071488518921803
1710.0,0.7746504340384796,0.6023703569892495,0.6769851860731847,0.5625000000000003,0.9101889493778285,0.6004043126684634,0.9071488518921803
1726.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1745.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1762.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1779.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1787.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1793.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1804.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1812.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1836.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1839.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1854.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1856.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1860.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1864.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1899.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1914.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1919.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1920.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1927.0,0.7687370719465829,0.5900770843976324,0.6769851860731847,0.5625000000000003,0.89948084409103,0.6004043126684634,0.9071488518921803
1933.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1942.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1955.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1956.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1958.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1963.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
1970.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2005.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2007.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2011.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2024.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2028.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2038.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2056.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2059.0,0.7617485531107044,0.5900770843976324,0.6769851860731847,0.4687500000000002,0.8868120998080581,0.6004043126684634,0.894372107499333
2061.0,0.7537301472884865,0.5900770843976324,0.6558293990083978,0.4687500000000002,0.8727357172714224,0.6004043126684634,0.8799467509267631
2062.0,0.7457117414662688,0.5900770843976324,0.6558293990083978,0.4687500000000002,0.8727357172714224,0.5718136311128221,0.865521394354193
2075.0,0.7457117414662688,0.5900770843976324,0.6558293990083978,0.4687500000000002,0.8727357172714224,0.5718136311128221,0.865521394354193
2085.0,0.7457117414662688,0.5900770843976324,0.6558293990083978,0.4687500000000002,0.8727357172714224,0.5718136311128221,0.865521394354193
2102.0,0.7457117414662688,0.5900770843976324,0.6558293990083978,0.4687500000000002,0.8727357172714224,0.5718136311128221,0.865521394354193
2103.0,0.7374260554499769,0.5900770843976324,0.633214592146039,0.4687500000000002,0.8581901219835658,0.5718136311128221,0.8505986116929141
2104.0,0.7374260554499769,0.5900770843976324,0.633214592146039,0.4687500000000002,0.8581901219835658,0.5718136311128221,0.8505986116929141
2108.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2112.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2150.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2156.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2165.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2209.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2227.0,0.7290462139107723,0.5716371755102064,0.633214592146039,0.4687500000000002,0.8433937405700563,0.5718136311128221,0.8505986116929141
2256.0,0.7199331362368879,0.551925548768475,0.633214592146039,0.4687500000000002,0.8274806511253384,0.5718136311128221,0.8505986116929141
2264.0,0.7199331362368879,0.551925548768475,0.633214592146039,0.4687500000000002,0.8274806511253384,0.5718136311128221,0.8505986116929141
2339.0,0.7199331362368879,0.551925548768475,0.633214592146039,0.4687500000000002,0.8274806511253384,0.5718136311128221,0.8505986116929141
2361.0,0.7199331362368879,0.551925548768475,0.633214592146039,0.4687500000000002,0.8274806511253384,0.5718136311128221,0.8505986116929141
2387.0,0.7199331362368879,0.551925548768475,0.633214592146039,0.4687500000000002,0.8274806511253384,0.5718136311128221,0.8505986116929141
2388.0,0.71033402775373,0.551925548768475,0.6078860084601977,0.4687500000000002,0.8109310381028316,0.5718136311128221,0.8332394563522426
2403.0,0.71033402775373,0.551925548768475,0.6078860084601977,0.4687500000000002,0.8109310381028316,0.5718136311128221,0.8332394563522426
2426.0,0.71033402775373,0.551925548768475,0.6078860084601977,0.4687500000000002,0.8109310381028316,0.5718136311128221,0.8332394563522426
2431.0,0.71033402775373,0.551925548768475,0.6078860084601977,0.4687500000000002,0.8109310381028316,0.5718136311128221,0.8332394563522426
2460.0,0.71033402775373,0.551925548768475,0.6078860084601977,0.4687500000000002,0.8109310381028316,0.5718136311128221,0.8332394563522426
2467.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2492.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2493.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2521.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2542.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2559.0,0.7000393316993281,0.5289286509031218,0.6078860084601977,0.4687500000000002,0.7933021024919003,0.5718136311128221,0.8332394563522426
2565.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2570.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2660.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2666.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2676.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2738.0,0.6889275962755294,0.501090300855589,0.5802548262574613,0.4687500000000002,0.7933021024919003,0.5309698003190493,0.8332394563522426
2782.0,0.6768411472180641,0.501090300855589,0.552623644054725,0.0,0.7724257313736924,0.5309698003190493,0.8129165427826756
2787.0,0.6768411472180641,0.501090300855589,0.552623644054725,0.0,0.7724257313736924,0.5309698003190493,0.8129165427826756
2984.0,0.6768411472180641,0.501090300855589,0.552623644054725,0.0,0.7724257313736924,0.5309698003190493,0.8129165427826756
3032.0,0.6768411472180641,0.501090300855589,0.552623644054725,0.0,0.7724257313736924,0.5309698003190493,0.8129165427826756
3040.0,0.6768411472180641,0.501090300855589,0.552623644054725,0.0,0.7724257313736924,0.5309698003190493,0.8129165427826756
3042.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3067.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3079.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3101.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3144.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3152.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3154.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3180.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3182.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3185.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3199.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3228.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3229.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3278.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3297.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3328.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3330.0,0.6638249713100243,0.46977215705211484,0.552623644054725,0.0,0.7724257313736924,0.48672231695912854,0.8129165427826756
3338.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3383.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3384.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3385.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3388.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3402.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3441.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3458.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3459.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3476.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3523.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3667.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3695.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3776.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3830.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3856.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3872.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3909.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
3968.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4001.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4103.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4119.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4124.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4207.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4310.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4390.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4479.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4492.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4668.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4688.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
4926.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
5565.0,0.6448585435583095,0.4306244772977719,0.552623644054725,0.0,0.7724257313736924,0.4258820273392375,0.8129165427826756
