times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8
62.0,0.970106869217572,0.9379498446619774,0.9399584044153464,0.9442946549588891,0.94363894811656,0.938182664030875,0.9378383633455666,0.9444818516078778,0.9446175847502954,0.9858168771017569
63.0,0.970106869217572,0.9379498446619774,0.9399584044153464,0.9442946549588891,0.94363894811656,0.938182664030875,0.9378383633455666,0.9444818516078778,0.9446175847502954,0.9858168771017569
64.0,0.9692027621633152,0.9326804635121908,0.9352586123932699,0.9394768250866502,0.9293413882966122,0.9329119749071059,0.9351740498133347,0.9396630666506951,0.9422261478268769,0.9858168771017569
65.0,0.9682986551090583,0.9326804635121908,0.9352586123932699,0.9394768250866502,0.9293413882966122,0.9329119749071059,0.932509736281103,0.9396630666506951,0.9398347109034583,0.9858168771017569
66.0,0.9682986551090583,0.9326804635121908,0.9352586123932699,0.9394768250866502,0.9293413882966122,0.9329119749071059,0.932509736281103,0.9396630666506951,0.9398347109034583,0.9858168771017569
67.0,0.9682986551090583,0.9326804635121908,0.9352586123932699,0.9394768250866502,0.9293413882966122,0.9329119749071059,0.932509736281103,0.9396630666506951,0.9398347109034583,0.9858168771017569
68.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
69.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
70.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
73.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
74.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
75.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
76.0,0.9664802538788069,0.9221417012126187,0.9258590283491166,0.9298411653421718,0.9150438284766642,0.9223705966595686,0.9271811092166401,0.9300254967363291,0.9350396358478288,0.9858168771017569
77.0,0.965560672286153,0.9168114023616781,0.9211110333319417,0.924972886989595,0.9007462686567166,0.9170389747135589,0.9244936277406492,0.925156253297919,0.9326235127577828,0.9858168771017569
80.0,0.965560672286153,0.9168114023616781,0.9211110333319417,0.924972886989595,0.9007462686567166,0.9170389747135589,0.9244936277406492,0.925156253297919,0.9326235127577828,0.9858168771017569
81.0,0.9646393357667963,0.9168114023616781,0.9211110333319417,0.924972886989595,0.9007462686567166,0.9170389747135589,0.9218061462646588,0.925156253297919,0.9302073896677369,0.9858168771017569
82.0,0.9627949010903771,0.9114811035107387,0.9163630383147667,0.9201046086370184,0.8864487088367689,0.9117073527675505,0.9164311833126788,0.920287009859509,0.925375143487644,0.9858168771017569
84.0,0.961870913661308,0.9114811035107387,0.9163630383147667,0.9152363302844414,0.8864487088367689,0.9117073527675505,0.9164311833126788,0.9154177664210987,0.9229590203975984,0.9858168771017569
85.0,0.9609451476231353,0.9114811035107387,0.9163630383147667,0.9152363302844414,0.8864487088367689,0.9117073527675505,0.9164311833126788,0.9154177664210987,0.9205428973075525,0.9858168771017569
86.0,0.9609451476231353,0.9114811035107387,0.9163630383147667,0.9152363302844414,0.8864487088367689,0.9117073527675505,0.9164311833126788,0.9154177664210987,0.9205428973075525,0.9858168771017569
87.0,0.9600175943918389,0.9061508046597987,0.9116150432975917,0.9103680519318648,0.872151149016821,0.9063757308215413,0.9137437018366887,0.9105485229826888,0.9181267742175063,0.9858168771017569
88.0,0.9600175943918389,0.9061508046597987,0.9116150432975917,0.9103680519318648,0.872151149016821,0.9063757308215413,0.9137437018366887,0.9105485229826888,0.9181267742175063,0.9858168771017569
89.0,0.9600175943918389,0.9061508046597987,0.9116150432975917,0.9103680519318648,0.872151149016821,0.9063757308215413,0.9137437018366887,0.9105485229826888,0.9181267742175063,0.9858168771017569
90.0,0.9590828158189163,0.9061508046597987,0.9116150432975917,0.9103680519318648,0.872151149016821,0.9063757308215413,0.9137437018366887,0.9105485229826888,0.9181267742175063,0.9842955547605511
91.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
92.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
94.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
95.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
98.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
100.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
102.0,0.9562757441628607,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.9842955547605511
103.0,0.9553308076567707,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.982755186130253
104.0,0.9553308076567707,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9108592799624866,0.982755186130253
105.0,0.9543811746471715,0.8954271264981446,0.9020190954734065,0.9005791481476509,0.8578535891968728,0.8956493908118193,0.9056574743868068,0.9007576786495415,0.9083974981247503,0.982755186130253
108.0,0.9534277469002712,0.8899672049951068,0.8971433165789562,0.89560357274352,0.8578535891968728,0.8901881140385761,0.9029047161059962,0.8957811168890465,0.9059290266624549,0.982755186130253
109.0,0.9534277469002712,0.8899672049951068,0.8971433165789562,0.89560357274352,0.8578535891968728,0.8901881140385761,0.9029047161059962,0.8957811168890465,0.9059290266624549,0.982755186130253
110.0,0.9534277469002712,0.8899672049951068,0.8971433165789562,0.89560357274352,0.8578535891968728,0.8901881140385761,0.9029047161059962,0.8957811168890465,0.9059290266624549,0.982755186130253
111.0,0.9534277469002712,0.8899672049951068,0.8971433165789562,0.89560357274352,0.8578535891968728,0.8901881140385761,0.9029047161059962,0.8957811168890465,0.9059290266624549,0.982755186130253
112.0,0.9524675981118513,0.88443945838023,0.8922139576966548,0.8905720919977698,0.843063010072789,0.8846589953178392,0.9001350697375726,0.8907486387042763,0.903447029329133,0.982755186130253
113.0,0.9505434211459691,0.8788769460633732,0.8872572134872287,0.8855120232932376,0.8282724309487053,0.8790951022655259,0.897356875077889,0.8856875668934574,0.9009581945375933,0.9811877934888965
114.0,0.948619244180086,0.8788769460633732,0.8872572134872287,0.8855120232932376,0.8282724309487053,0.8790951022655259,0.8945786804182054,0.8856875668934574,0.8984693597460524,0.9796204008475402
115.0,0.947657155697145,0.8733144337465161,0.8823004692778029,0.8804519545887046,0.8134818518246212,0.873531209213212,0.8918004857585213,0.8806264950826374,0.8959805249545124,0.9796204008475402
116.0,0.947657155697145,0.8733144337465161,0.8823004692778029,0.8804519545887046,0.8134818518246212,0.873531209213212,0.8918004857585213,0.8806264950826374,0.8959805249545124,0.9796204008475402
117.0,0.9457290638239062,0.8677519214296596,0.8773437250683769,0.875391885884172,0.798691272700537,0.867967316160899,0.8890222910988373,0.8755654232718177,0.8934916901629718,0.9780479764481059
118.0,0.9457290638239062,0.8677519214296596,0.8773437250683769,0.875391885884172,0.798691272700537,0.867967316160899,0.8890222910988373,0.8755654232718177,0.8934916901629718,0.9780479764481059
119.0,0.9457290638239062,0.8677519214296596,0.8773437250683769,0.875391885884172,0.798691272700537,0.867967316160899,0.8890222910988373,0.8755654232718177,0.8934916901629718,0.9780479764481059
120.0,0.9457290638239062,0.8677519214296596,0.8773437250683769,0.875391885884172,0.798691272700537,0.867967316160899,0.8890222910988373,0.8755654232718177,0.8934916901629718,0.9780479764481059
123.0,0.9447560915360218,0.8621535219365652,0.87235881753958,0.8703023981755438,0.798691272700537,0.8623675270243771,0.8862353873649854,0.8704749266248892,0.8909959033189409,0.9780479764481059
124.0,0.9447560915360218,0.8621535219365652,0.87235881753958,0.8703023981755438,0.798691272700537,0.8623675270243771,0.8862353873649854,0.8704749266248892,0.8909959033189409,0.9780479764481059
125.0,0.9447560915360218,0.8621535219365652,0.87235881753958,0.8703023981755438,0.798691272700537,0.8623675270243771,0.8862353873649854,0.8704749266248892,0.8909959033189409,0.9780479764481059
126.0,0.9437760540966693,0.8565185315971108,0.8673162810220095,0.8651829723039227,0.78362162604581,0.8567311379588586,0.8834219416908106,0.8653544858800367,0.8884789657389438,0.9780479764481059
127.0,0.9427949979073798,0.8565185315971108,0.8673162810220095,0.8651829723039227,0.78362162604581,0.8567311379588586,0.880608496016636,0.8653544858800367,0.8859620281589468,0.9780479764481059
129.0,0.9408328855288006,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9764419863389958
130.0,0.9398518293395104,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9748359962298855
131.0,0.9398518293395104,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9748359962298855
132.0,0.9398518293395104,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9748359962298855
133.0,0.9398518293395104,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9748359962298855
135.0,0.938855167802565,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9731948581890946
136.0,0.938855167802565,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9731948581890946
137.0,0.9378553220434567,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9715453753786047
138.0,0.9368522682230892,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9698874481168672
139.0,0.9368522682230892,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9698874481168672
140.0,0.9368522682230892,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9698874481168672
143.0,0.9368522682230892,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9698874481168672
144.0,0.9358394549601455,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9682094421512671
145.0,0.9358394549601455,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9682094421512671
146.0,0.9358394549601455,0.850883541257656,0.8622737445044404,0.8600635464323017,0.78362162604581,0.8510947488933397,0.8777950503424619,0.8602340451351843,0.8834450905789497,0.9682094421512671
149.0,0.9348189102982477,0.84517291346398,0.8571715329984968,0.8548824407309017,0.78362162604581,0.8453827035987531,0.8749450664127786,0.8550519123331645,0.8808843801714739,0.9682094421512671
150.0,0.9348189102982477,0.84517291346398,0.8571715329984968,0.8548824407309017,0.78362162604581,0.8453827035987531,0.8749450664127786,0.8550519123331645,0.8808843801714739,0.9682094421512671
151.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
152.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
153.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
154.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
155.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
158.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
159.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
160.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
161.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
165.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
166.0,0.9327733546958445,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.9682094421512671
167.0,0.931715788534058,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.966449061347356
168.0,0.931715788534058,0.8337516578766292,0.8469671099866104,0.8445202293281031,0.768256496123343,0.8339586130095811,0.8692450985534125,0.8446876467291263,0.8757629593565233,0.966449061347356
169.0,0.9306509704900193,0.8277962888917964,0.8416735655491944,0.8390717117195349,0.768256496123343,0.8280017657737985,0.8663084597069488,0.8392380490082935,0.8731091322069583,0.966449061347356
170.0,0.9306509704900193,0.8277962888917964,0.8416735655491944,0.8390717117195349,0.768256496123343,0.8280017657737985,0.8663084597069488,0.8392380490082935,0.8731091322069583,0.966449061347356
171.0,0.9295849327231352,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8633618322929801,0.8337528330017036,0.8704472141209612,0.966449061347356
172.0,0.9295849327231352,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8633618322929801,0.8337528330017036,0.8704472141209612,0.966449061347356
173.0,0.9295849327231352,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8633618322929801,0.8337528330017036,0.8704472141209612,0.966449061347356
174.0,0.9285102680610277,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.966449061347356
175.0,0.9285102680610277,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.966449061347356
178.0,0.9285102680610277,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.966449061347356
179.0,0.9285102680610277,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.966449061347356
180.0,0.9285102680610277,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.966449061347356
181.0,0.9274101374116659,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.9646046929096707
182.0,0.9274101374116659,0.8217977650592468,0.8363465176659712,0.8335875828847669,0.768256496123343,0.822001752978336,0.8603949531442066,0.8337528330017036,0.8677689150005888,0.9646046929096707
184.0,0.9262994665884189,0.8217977650592468,0.8363465176659712,0.828030332332202,0.768256496123343,0.822001752978336,0.8603949531442066,0.8281944807816923,0.865057137141212,0.9646046929096707
185.0,0.9262994665884189,0.8217977650592468,0.8363465176659712,0.828030332332202,0.768256496123343,0.822001752978336,0.8603949531442066,0.8281944807816923,0.865057137141212,0.9646046929096707
186.0,0.9251874624268479,0.8157992412266978,0.8309507336810297,0.8224730817796365,0.768256496123343,0.8160017401828739,0.8574074706680115,0.8226361285616807,0.8623453592818354,0.9646046929096707
187.0,0.9251874624268479,0.8157992412266978,0.8309507336810297,0.8224730817796365,0.768256496123343,0.8160017401828739,0.8574074706680115,0.8226361285616807,0.8623453592818354,0.9646046929096707
188.0,0.9251874624268479,0.8157992412266978,0.8309507336810297,0.8224730817796365,0.768256496123343,0.8160017401828739,0.8574074706680115,0.8226361285616807,0.8623453592818354,0.9646046929096707
189.0,0.9251874624268479,0.8157992412266978,0.8309507336810297,0.8224730817796365,0.768256496123343,0.8160017401828739,0.8574074706680115,0.8226361285616807,0.8623453592818354,0.9646046929096707
190.0,0.9240522630864464,0.8098007173941484,0.8255549496960874,0.8169158312270715,0.7525777921208261,0.8100017273874114,0.8543990234025097,0.8170777763416694,0.8596077549666548,0.9646046929096707
192.0,0.9240522630864464,0.8098007173941484,0.8255549496960874,0.8169158312270715,0.7525777921208261,0.8100017273874114,0.8543990234025097,0.8170777763416694,0.8596077549666548,0.9646046929096707
193.0,0.9240522630864464,0.8098007173941484,0.8255549496960874,0.8169158312270715,0.7525777921208261,0.8100017273874114,0.8543990234025097,0.8170777763416694,0.8596077549666548,0.9646046929096707
194.0,0.9229100476809008,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9646046929096707
195.0,0.9229100476809008,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9646046929096707
196.0,0.9229100476809008,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9646046929096707
197.0,0.9217506129476334,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9626320861757042
199.0,0.9217506129476334,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9626320861757042
200.0,0.9217506129476334,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9626320861757042
201.0,0.9217506129476334,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9626320861757042
202.0,0.9217506129476334,0.8037574284583713,0.8201236671322973,0.8113205173145572,0.7368990881183086,0.8039569383770577,0.8513692396315783,0.8114813532160414,0.8568526019058639,0.9626320861757042
