times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
147.0,0.8855902534659021,0.6511627906976744,0.6923076923076924,0.7916666666666664,0.8333333333333338,0.971680080482898,0.8344671201814061,0.8187356166237982,0.8793103448275864,0.7500000000000001,0.7500000000000001
154.0,0.8803808990337495,0.6511627906976744,0.6923076923076924,0.7499999999999998,0.8181818181818186,0.9645875251509062,0.8344671201814061,0.8187356166237982,0.8620689655172415,0.7500000000000001,0.6666666666666665
159.0,0.875171544601597,0.6511627906976744,0.6923076923076924,0.7083333333333333,0.8030303030303034,0.9574949698189141,0.8344671201814061,0.8073642886151344,0.8620689655172415,0.7500000000000001,0.6666666666666665
162.0,0.869962190169445,0.6511627906976744,0.6923076923076924,0.7083333333333333,0.8030303030303034,0.9504024144869218,0.8136054421768709,0.7959929606064708,0.8620689655172415,0.7500000000000001,0.6666666666666665
167.0,0.8647528357372928,0.6511627906976744,0.6923076923076924,0.7083333333333333,0.8030303030303034,0.9504024144869218,0.8136054421768709,0.7959929606064708,0.8448275862068967,0.7500000000000001,0.6666666666666665
170.0,0.8595434813051397,0.627906976744186,0.6923076923076924,0.7083333333333333,0.8030303030303034,0.9504024144869218,0.8136054421768709,0.7959929606064708,0.8448275862068967,0.7500000000000001,0.6666666666666665
172.0,0.8543341268729879,0.6046511627906977,0.6153846153846153,0.6666666666666665,0.7878787878787883,0.9504024144869218,0.7927437641723358,0.7846216325978069,0.8448275862068967,0.7500000000000001,0.6666666666666665
173.0,0.8439154180086825,0.5813953488372092,0.5384615384615384,0.6249999999999999,0.7575757575757578,0.9433098591549299,0.7718820861678006,0.773250304589143,0.810344827586207,0.7,0.5833333333333333
174.0,0.8387060635765307,0.5813953488372092,0.5384615384615384,0.6249999999999999,0.7424242424242425,0.9362173038229378,0.7510204081632655,0.7618789765804787,0.7931034482758623,0.6500000000000001,0.5833333333333333
177.0,0.8334967091443779,0.5813953488372092,0.5384615384615384,0.6249999999999999,0.7272727272727277,0.9291247484909457,0.7510204081632655,0.7505076485718147,0.7931034482758623,0.6500000000000001,0.5833333333333333
182.0,0.8334967091443779,0.5813953488372092,0.5384615384615384,0.6249999999999999,0.7272727272727277,0.9291247484909457,0.7510204081632655,0.7505076485718147,0.7931034482758623,0.6500000000000001,0.5833333333333333
184.0,0.8282545914768032,0.558139534883721,0.5384615384615384,0.6249999999999999,0.7272727272727277,0.9291247484909457,0.7510204081632655,0.7505076485718147,0.7931034482758623,0.6500000000000001,0.5833333333333333
191.0,0.8230124738092283,0.558139534883721,0.5384615384615384,0.5833333333333331,0.7121212121212123,0.9220321931589539,0.7510204081632655,0.7505076485718147,0.7931034482758623,0.6500000000000001,0.5833333333333333
192.0,0.8177703561416538,0.558139534883721,0.5384615384615384,0.5833333333333331,0.7121212121212123,0.9149396378269621,0.7295626822157438,0.7389613770553253,0.7754789272030653,0.6000000000000001,0.5833333333333333
205.0,0.8125282384740793,0.558139534883721,0.5384615384615384,0.5833333333333331,0.7121212121212123,0.90784708249497,0.7295626822157438,0.727415105538836,0.7754789272030653,0.6000000000000001,0.5833333333333333
208.0,0.8072861208065047,0.558139534883721,0.5384615384615384,0.5833333333333331,0.6969696969696972,0.9007545271629782,0.7295626822157438,0.7158688340223467,0.7754789272030653,0.6000000000000001,0.5833333333333333
209.0,0.8020440031389295,0.558139534883721,0.5384615384615384,0.5416666666666666,0.681818181818182,0.8936619718309863,0.7081049562682219,0.7043225625058572,0.7578544061302686,0.5500000000000002,0.49999999999999994
213.0,0.7968018854713551,0.558139534883721,0.5384615384615384,0.5416666666666666,0.681818181818182,0.8865694164989947,0.6866472303207,0.6927762909893675,0.7578544061302686,0.5500000000000002,0.49999999999999994
216.0,0.7915597678037802,0.558139534883721,0.5384615384615384,0.5416666666666666,0.681818181818182,0.8794768611670026,0.6866472303207,0.6927762909893675,0.7578544061302686,0.5500000000000002,0.49999999999999994
219.0,0.7810755324686309,0.5348837209302326,0.5384615384615384,0.5416666666666666,0.6666666666666669,0.8723843058350101,0.6437317784256563,0.6696837479563886,0.7402298850574717,0.5000000000000002,0.49999999999999994
222.0,0.7758334148010559,0.5348837209302326,0.5384615384615384,0.5416666666666666,0.6666666666666669,0.8652917505030187,0.6437317784256563,0.6696837479563886,0.7402298850574717,0.5000000000000002,0.49999999999999994
228.0,0.7705912971334813,0.5348837209302326,0.5384615384615384,0.5416666666666666,0.6515151515151517,0.8581991951710267,0.6437317784256563,0.6696837479563886,0.7402298850574717,0.5000000000000002,0.49999999999999994
230.0,0.7653491794659067,0.5348837209302326,0.5384615384615384,0.5416666666666666,0.6363636363636367,0.8511066398390345,0.6437317784256563,0.6696837479563886,0.7226053639846748,0.5000000000000002,0.49999999999999994
235.0,0.7601070617983319,0.5348837209302326,0.5384615384615384,0.5416666666666666,0.6363636363636367,0.8440140845070428,0.6437317784256563,0.6581374764398994,0.7226053639846748,0.5000000000000002,0.49999999999999994
238.0,0.7548649441307574,0.5116279069767443,0.5384615384615384,0.5416666666666666,0.6363636363636367,0.8440140845070428,0.6437317784256563,0.6581374764398994,0.7049808429118777,0.5000000000000002,0.49999999999999994
243.0,0.7496228264631825,0.5116279069767443,0.5384615384615384,0.5416666666666666,0.6212121212121215,0.836921529175051,0.6437317784256563,0.6581374764398994,0.7049808429118777,0.5000000000000002,0.49999999999999994
245.0,0.744380708795608,0.5116279069767443,0.5384615384615384,0.49999999999999994,0.6060606060606063,0.8298289738430589,0.6222740524781345,0.6465912049234102,0.6873563218390807,0.5000000000000002,0.41666666666666663
254.0,0.7391385911280334,0.5116279069767443,0.5384615384615384,0.49999999999999994,0.590909090909091,0.8227364185110666,0.6222740524781345,0.6465912049234102,0.6873563218390807,0.5000000000000002,0.41666666666666663
255.0,0.7338964734604583,0.48837209302325585,0.4615384615384615,0.49999999999999994,0.590909090909091,0.8227364185110666,0.6008163265306125,0.6350449334069206,0.6873563218390807,0.4500000000000001,0.41666666666666663
256.0,0.7286543557928836,0.4651162790697674,0.3846153846153846,0.4583333333333333,0.5757575757575759,0.8227364185110666,0.5793586005830906,0.623498661890431,0.6697318007662838,0.4500000000000001,0.3333333333333333
262.0,0.7234122381253094,0.4651162790697674,0.3846153846153846,0.4583333333333333,0.5757575757575759,0.8156438631790749,0.5579008746355688,0.6119523903739416,0.6697318007662838,0.4500000000000001,0.3333333333333333
264.0,0.7181701204577345,0.441860465116279,0.30769230769230765,0.4166666666666667,0.5606060606060608,0.8156438631790749,0.5364431486880468,0.6004061188574521,0.6521072796934868,0.4500000000000001,0.25
270.0,0.71292800279016,0.441860465116279,0.30769230769230765,0.4166666666666667,0.5606060606060608,0.8085513078470831,0.5364431486880468,0.5888598473409625,0.6521072796934868,0.4500000000000001,0.25
273.0,0.7076858851225851,0.441860465116279,0.30769230769230765,0.4166666666666667,0.5606060606060608,0.8014587525150911,0.5149854227405251,0.5773135758244731,0.6344827586206899,0.4500000000000001,0.25
274.0,0.7024437674550101,0.41860465116279066,0.23076923076923078,0.4166666666666667,0.5606060606060608,0.8014587525150911,0.4935276967930031,0.5657673043079835,0.6168582375478929,0.39999999999999997,0.25
275.0,0.6972016497874356,0.39534883720930236,0.23076923076923078,0.4166666666666667,0.5606060606060608,0.8014587525150911,0.4935276967930031,0.5657673043079835,0.6168582375478929,0.39999999999999997,0.25
276.0,0.6972016497874356,0.39534883720930236,0.23076923076923078,0.4166666666666667,0.5606060606060608,0.8014587525150911,0.4935276967930031,0.5657673043079835,0.6168582375478929,0.39999999999999997,0.25
279.0,0.68663798842702,0.39534883720930236,0.23076923076923078,0.4166666666666667,0.5454545454545456,0.7872736418511068,0.47206997084548136,0.5542210327914943,0.5987153482082489,0.39999999999999997,0.25
291.0,0.6813561577468121,0.37063953488372103,0.15384615384615385,0.4166666666666667,0.5454545454545456,0.7872736418511068,0.47206997084548136,0.5542210327914943,0.580572458868605,0.39999999999999997,0.25
293.0,0.6760743270666042,0.37063953488372103,0.15384615384615385,0.4166666666666667,0.5454545454545456,0.7801810865191153,0.45061224489795937,0.5426747612750046,0.580572458868605,0.39999999999999997,0.25
296.0,0.6707924963863965,0.37063953488372103,0.15384615384615385,0.4166666666666667,0.5454545454545456,0.773088531187123,0.45061224489795937,0.5426747612750046,0.580572458868605,0.39999999999999997,0.25
301.0,0.6655106657061887,0.37063953488372103,0.15384615384615385,0.4166666666666667,0.5303030303030304,0.7659959758551314,0.45061224489795937,0.5426747612750046,0.580572458868605,0.39999999999999997,0.25
307.0,0.6602288350259811,0.34593023255813954,0.15384615384615385,0.4166666666666667,0.5303030303030304,0.7659959758551314,0.42915451895043744,0.5311284897585152,0.580572458868605,0.39999999999999997,0.25
308.0,0.6549470043457731,0.34593023255813954,0.15384615384615385,0.4166666666666667,0.5151515151515155,0.7589034205231389,0.40769679300291556,0.5195822182420257,0.5624295695289611,0.39999999999999997,0.25
310.0,0.6496651736655649,0.34593023255813954,0.15384615384615385,0.4166666666666667,0.5151515151515155,0.751810865191147,0.40769679300291556,0.5195822182420257,0.5442866801893173,0.39999999999999997,0.25
317.0,0.6443833429853575,0.3212209302325582,0.07692307692307693,0.375,0.5000000000000002,0.751810865191147,0.40769679300291556,0.5080359467255362,0.5442866801893173,0.39999999999999997,0.16666666666666669
324.0,0.6338196816249415,0.3212209302325582,0.07692307692307693,0.375,0.5000000000000002,0.7447183098591551,0.40769679300291556,0.5080359467255362,0.5080009015100293,0.39999999999999997,0.16666666666666669
327.0,0.6285378509447339,0.2965116279069768,0.07692307692307693,0.375,0.5000000000000002,0.7447183098591551,0.3862390670553937,0.49648967520904685,0.5080009015100293,0.35000000000000003,0.16666666666666669
328.0,0.6232560202645261,0.2965116279069768,0.07692307692307693,0.375,0.48484848484848503,0.7376257545271632,0.3862390670553937,0.49648967520904685,0.5080009015100293,0.35000000000000003,0.16666666666666669
334.0,0.6179741895843182,0.2965116279069768,0.07692307692307693,0.375,0.48484848484848503,0.7305331991951715,0.3862390670553937,0.48494340369255745,0.5080009015100293,0.35000000000000003,0.16666666666666669
336.0,0.6126923589041101,0.2965116279069768,0.07692307692307693,0.375,0.4696969696969699,0.7234406438631791,0.3862390670553937,0.48494340369255745,0.5080009015100293,0.35000000000000003,0.16666666666666669
338.0,0.6074105282239024,0.2965116279069768,0.07692307692307693,0.375,0.4696969696969699,0.7163480885311876,0.3862390670553937,0.48494340369255745,0.4898580121703855,0.35000000000000003,0.16666666666666669
343.0,0.6021286975436947,0.2965116279069768,0.07692307692307693,0.3333333333333332,0.45454545454545475,0.7092555331991958,0.3862390670553937,0.48494340369255745,0.4898580121703855,0.35000000000000003,0.16666666666666669
346.0,0.5968468668634869,0.27180232558139544,0.0,0.3333333333333332,0.45454545454545475,0.7092555331991958,0.3862390670553937,0.48494340369255745,0.4717151228307416,0.35000000000000003,0.16666666666666669
347.0,0.5915650361832786,0.27180232558139544,0.0,0.3333333333333332,0.45454545454545475,0.7021629778672035,0.3862390670553937,0.48494340369255745,0.45357223349109754,0.35000000000000003,0.16666666666666669
351.0,0.5862832055030709,0.24709302325581406,0.0,0.3333333333333332,0.45454545454545475,0.7021629778672035,0.3862390670553937,0.48494340369255745,0.4354293441514538,0.35000000000000003,0.16666666666666669
369.0,0.5810013748228634,0.24709302325581406,0.0,0.3333333333333332,0.4393939393939396,0.6950704225352119,0.3862390670553937,0.473397132176068,0.4354293441514538,0.30000000000000004,0.16666666666666669
370.0,0.5757195441426551,0.24709302325581406,0.0,0.29166666666666663,0.42424242424242437,0.6879778672032196,0.3862390670553937,0.4618508606595784,0.4354293441514538,0.30000000000000004,0.16666666666666669
372.0,0.5704377134624475,0.22238372093023265,0.0,0.29166666666666663,0.42424242424242437,0.6879778672032196,0.3862390670553937,0.4618508606595784,0.4354293441514538,0.30000000000000004,0.16666666666666669
374.0,0.5651558827822394,0.22238372093023265,0.0,0.29166666666666663,0.42424242424242437,0.6808853118712276,0.3862390670553937,0.4618508606595784,0.4354293441514538,0.30000000000000004,0.16666666666666669
376.0,0.5598740521020317,0.22238372093023265,0.0,0.29166666666666663,0.42424242424242437,0.6808853118712276,0.3862390670553937,0.4618508606595784,0.4354293441514538,0.30000000000000004,0.16666666666666669
382.0,0.5545922214218237,0.22238372093023265,0.0,0.29166666666666663,0.4090909090909093,0.6737927565392356,0.3862390670553937,0.4618508606595784,0.4354293441514538,0.30000000000000004,0.16666666666666669
395.0,0.549310390741616,0.22238372093023265,0.0,0.29166666666666663,0.4090909090909093,0.6667002012072437,0.3862390670553937,0.4618508606595784,0.4172864548118098,0.30000000000000004,0.16666666666666669
404.0,0.5440285600614083,0.19767441860465118,0.0,0.29166666666666663,0.4090909090909093,0.6667002012072437,0.3862390670553937,0.4618508606595784,0.399143565472166,0.30000000000000004,0.16666666666666669
407.0,0.5334648987009927,0.19767441860465118,0.0,0.29166666666666663,0.4090909090909093,0.65251509054326,0.3862390670553937,0.45030458914308896,0.399143565472166,0.30000000000000004,0.16666666666666669
413.0,0.5334648987009927,0.19767441860465118,0.0,0.29166666666666663,0.4090909090909093,0.65251509054326,0.3862390670553937,0.45030458914308896,0.399143565472166,0.30000000000000004,0.16666666666666669
414.0,0.5281302497139824,0.19767441860465118,0.0,0.24999999999999994,0.39393939393939414,0.6453445950427847,0.3647813411078719,0.4384544683761656,0.399143565472166,0.24000000000000005,0.16666666666666669
432.0,0.5227956007269727,0.19767441860465118,0.0,0.24999999999999994,0.39393939393939414,0.6381740995423093,0.3647813411078719,0.4384544683761656,0.399143565472166,0.24000000000000005,0.16666666666666669
445.0,0.5227956007269727,0.19767441860465118,0.0,0.24999999999999994,0.39393939393939414,0.6381740995423093,0.3647813411078719,0.4384544683761656,0.399143565472166,0.24000000000000005,0.16666666666666669
446.0,0.5120163099903341,0.19767441860465118,0.0,0.24999999999999994,0.37878787878787884,0.6309221211384192,0.3647813411078719,0.4384544683761656,0.399143565472166,0.24000000000000005,0.16666666666666669
459.0,0.5066266646220148,0.19767441860465118,0.0,0.24999999999999994,0.37878787878787884,0.623670142734529,0.3647813411078719,0.42660434760924215,0.399143565472166,0.18000000000000005,0.16666666666666669
461.0,0.5012370192536957,0.19767441860465118,0.0,0.24999999999999994,0.37878787878787884,0.6164181643306396,0.3647813411078719,0.4147542268423188,0.399143565472166,0.18000000000000005,0.16666666666666669
465.0,0.4958473738853763,0.1729651162790698,0.0,0.24999999999999994,0.37878787878787884,0.6164181643306396,0.3647813411078719,0.4147542268423188,0.399143565472166,0.18000000000000005,0.16666666666666669
477.0,0.49045772851705677,0.1729651162790698,0.0,0.24999999999999994,0.37878787878787884,0.6091661859267493,0.3647813411078719,0.4147542268423188,0.399143565472166,0.18000000000000005,0.16666666666666669
480.0,0.4850680831487376,0.1729651162790698,0.0,0.24999999999999994,0.3636363636363638,0.6019142075228598,0.3647813411078719,0.4029041060753955,0.399143565472166,0.18000000000000005,0.16666666666666669
494.0,0.47967843778041824,0.1729651162790698,0.0,0.24999999999999994,0.3484848484848486,0.5946622291189699,0.3647813411078719,0.391053985308472,0.399143565472166,0.18000000000000005,0.16666666666666669
498.0,0.4742887924120992,0.1729651162790698,0.0,0.24999999999999994,0.3484848484848486,0.5874102507150801,0.3647813411078719,0.391053985308472,0.399143565472166,0.18000000000000005,0.16666666666666669
513.0,0.4688991470437797,0.1729651162790698,0.0,0.24999999999999994,0.3484848484848486,0.5801582723111898,0.3647813411078719,0.37920386454154864,0.399143565472166,0.18000000000000005,0.16666666666666669
517.0,0.46350950167546023,0.1729651162790698,0.0,0.24999999999999994,0.3484848484848486,0.5729062939073002,0.34332361516035,0.36735374377462526,0.399143565472166,0.18000000000000005,0.16666666666666669
518.0,0.4581198563071412,0.1729651162790698,0.0,0.24999999999999994,0.3484848484848486,0.5656543155034103,0.34332361516035,0.36735374377462526,0.38100067613252203,0.18000000000000005,0.16666666666666669
525.0,0.45273021093882165,0.1729651162790698,0.0,0.24999999999999994,0.33333333333333354,0.5584023370995206,0.34332361516035,0.36735374377462526,0.38100067613252203,0.18000000000000005,0.16666666666666669
526.0,0.4473405655705026,0.1729651162790698,0.0,0.24999999999999994,0.33333333333333354,0.5511503586956304,0.3218658892128281,0.3555036230077019,0.36285778679287806,0.18000000000000005,0.16666666666666669
532.0,0.4419509202021833,0.1729651162790698,0.0,0.24999999999999994,0.3181818181818183,0.5438983802917404,0.3218658892128281,0.3555036230077019,0.34471489745323414,0.18000000000000005,0.16666666666666669
541.0,0.436494736002156,0.1729651162790698,0.0,0.24999999999999994,0.3181818181818183,0.5365484021796896,0.3218658892128281,0.3555036230077019,0.34471489745323414,0.18000000000000005,0.16666666666666669
544.0,0.4310385518021292,0.1729651162790698,0.0,0.24999999999999994,0.3181818181818183,0.5291984240676392,0.3218658892128281,0.3432448773867466,0.34471489745323414,0.18000000000000005,0.16666666666666669
545.0,0.4255823676021022,0.1729651162790698,0.0,0.2083333333333333,0.3030303030303031,0.5218484459555887,0.3218658892128281,0.3432448773867466,0.3255640698169434,0.18000000000000005,0.08333333333333333
546.0,0.4201261834020754,0.1729651162790698,0.0,0.2083333333333333,0.3030303030303031,0.5144984678435383,0.3218658892128281,0.3432448773867466,0.3255640698169434,0.18000000000000005,0.08333333333333333
548.0,0.41459820730467956,0.1729651162790698,0.0,0.2083333333333333,0.3030303030303031,0.5070419683095739,0.3218658892128281,0.3305321041502004,0.3255640698169434,0.18000000000000005,0.08333333333333333
553.0,0.40907023120728414,0.1729651162790698,0.0,0.16666666666666663,0.2878787878787879,0.4995854687756093,0.3218658892128281,0.3305321041502004,0.3064132421806526,0.18000000000000005,0.0
560.0,0.40354225510988817,0.1729651162790698,0.0,0.16666666666666663,0.2878787878787879,0.49212896924164495,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
561.0,0.39801427901249253,0.1729651162790698,0.0,0.16666666666666663,0.27272727272727276,0.48467246970768063,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
575.0,0.3924863029150968,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.48467246970768063,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
593.0,0.3924863029150968,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.48467246970768063,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
599.0,0.3868793557305954,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.47709946236849826,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
600.0,0.3868793557305954,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.47709946236849826,0.3218658892128281,0.3305321041502004,0.28726241454436185,0.18000000000000005,0.0
608.0,0.3811899534404393,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.4694043097496515,0.3218658892128281,0.3305321041502004,0.2651653057332571,0.18000000000000005,0.0
631.0,0.3755005511502835,0.14825581395348839,0.0,0.16666666666666663,0.27272727272727276,0.46170915713080457,0.3218658892128281,0.3305321041502004,0.2651653057332571,0.18000000000000005,0.0
637.0,0.3641217465699719,0.14825581395348839,0.0,0.16666666666666663,0.25668449197860965,0.4463188518931111,0.2723480601031623,0.30408953581818443,0.2651653057332571,0.09000000000000001,0.0
651.0,0.3641217465699719,0.14825581395348839,0.0,0.16666666666666663,0.25668449197860965,0.4463188518931111,0.2723480601031623,0.30408953581818443,0.2651653057332571,0.09000000000000001,0.0
661.0,0.35834203630695655,0.14825581395348839,0.0,0.16666666666666663,0.25668449197860965,0.4384886965967409,0.2723480601031623,0.30408953581818443,0.24306819692215234,0.09000000000000001,0.0
666.0,0.3525623260439411,0.14825581395348839,0.0,0.16666666666666663,0.25668449197860965,0.43065854130037046,0.2723480601031623,0.30408953581818443,0.24306819692215234,0.09000000000000001,0.0
672.0,0.3525623260439411,0.14825581395348839,0.0,0.16666666666666663,0.25668449197860965,0.43065854130037046,0.2723480601031623,0.30408953581818443,0.24306819692215234,0.09000000000000001,0.0
696.0,0.34668628727654227,0.12354651162790702,0.0,0.16666666666666663,0.25668449197860965,0.43065854130037046,0.2723480601031623,0.2902672841900851,0.24306819692215234,0.09000000000000001,0.0
714.0,0.3408102485091431,0.12354651162790702,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2723480601031623,0.2902672841900851,0.24306819692215234,0.09000000000000001,0.0
723.0,0.3408102485091431,0.12354651162790702,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2723480601031623,0.2902672841900851,0.24306819692215234,0.09000000000000001,0.0
726.0,0.33483112134231613,0.09265988372093027,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2475891455483294,0.2764450325619857,0.24306819692215234,0.09000000000000001,0.0
731.0,0.33483112134231613,0.09265988372093027,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2475891455483294,0.2764450325619857,0.24306819692215234,0.09000000000000001,0.0
733.0,0.33483112134231613,0.09265988372093027,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2475891455483294,0.2764450325619857,0.24306819692215234,0.09000000000000001,0.0
751.0,0.33483112134231613,0.09265988372093027,0.0,0.16666666666666663,0.23957219251336895,0.42268338312814135,0.2475891455483294,0.2764450325619857,0.24306819692215234,0.09000000000000001,0.0
757.0,0.32851355301510266,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.4142297154655785,0.22283023099349644,0.26189529400609174,0.24306819692215234,0.09000000000000001,0.0
760.0,0.32851355301510266,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.4142297154655785,0.22283023099349644,0.26189529400609174,0.24306819692215234,0.09000000000000001,0.0
763.0,0.32207211079912024,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.40559992972671216,0.22283023099349644,0.26189529400609174,0.24306819692215234,0.09000000000000001,0.0
775.0,0.31563066858313776,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.396970143987846,0.22283023099349644,0.26189529400609174,0.24306819692215234,0.09000000000000001,0.0
782.0,0.3091892263671555,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.3883403582489797,0.19807131643866344,0.2464896884763216,0.2187613772299371,0.09000000000000001,0.0
785.0,0.302747784151173,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.3797105725101135,0.19807131643866344,0.23108408294655153,0.2187613772299371,0.09000000000000001,0.0
794.0,0.302747784151173,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.3797105725101135,0.19807131643866344,0.23108408294655153,0.2187613772299371,0.09000000000000001,0.0
800.0,0.2961663105826692,0.09265988372093027,0.0,0.16666666666666663,0.21779290228488088,0.3708800940796458,0.19807131643866344,0.2145780770217979,0.2187613772299371,0.09000000000000001,0.0
805.0,0.2895848370141654,0.09265988372093027,0.0,0.16666666666666663,0.19056878949927078,0.36204961564917804,0.16977541409028293,0.19807207109704422,0.1944545575377218,0.09000000000000001,0.0
822.0,0.2895848370141654,0.09265988372093027,0.0,0.16666666666666663,0.19056878949927078,0.36204961564917804,0.16977541409028293,0.19807207109704422,0.1944545575377218,0.09000000000000001,0.0
825.0,0.2895848370141654,0.09265988372093027,0.0,0.16666666666666663,0.19056878949927078,0.36204961564917804,0.16977541409028293,0.19807207109704422,0.1944545575377218,0.09000000000000001,0.0
854.0,0.2895848370141654,0.09265988372093027,0.0,0.16666666666666663,0.19056878949927078,0.36204961564917804,0.16977541409028293,0.19807207109704422,0.1944545575377218,0.09000000000000001,0.0
911.0,0.2825217922089418,0.09265988372093027,0.0,0.08333333333333333,0.15880732458272565,0.352521994184726,0.14147951174190243,0.18156606517229054,0.1944545575377218,0.09000000000000001,0.0
914.0,0.2825217922089418,0.09265988372093027,0.0,0.08333333333333333,0.15880732458272565,0.352521994184726,0.14147951174190243,0.18156606517229054,0.1944545575377218,0.09000000000000001,0.0
915.0,0.27508700820344334,0.09265988372093027,0.0,0.08333333333333333,0.15880732458272565,0.3427297165684836,0.14147951174190243,0.18156606517229054,0.1944545575377218,0.09000000000000001,0.0
916.0,0.2676522241979449,0.09265988372093027,0.0,0.08333333333333333,0.11910549343704425,0.3329374389522413,0.11318360939352196,0.16139205793092487,0.16667533503233298,0.0,0.0
918.0,0.2676522241979449,0.09265988372093027,0.0,0.08333333333333333,0.11910549343704425,0.3329374389522413,0.11318360939352196,0.16139205793092487,0.16667533503233298,0.0,0.0
